date,sentiment_mean,positive_count,negative_count,article_count,source
2026-02-04,-0.10666170212765956,24,37,94,historic_data_indic_finance
2026-02-05,-0.0011141304347826123,29,32,92,historic_data_indic_finance
2026-02-06,0.23676931818181818,36,15,88,historic_data_indic_finance
2026-02-07,0.44580882352941176,17,2,34,historic_data_indic_finance
2026-02-08,-0.021770588235294114,3,3,17,historic_data_indic_finance
2026-02-09,0.35994456521739127,43,8,92,historic_data_indic_finance
2026-02-10,0.22740533333333332,30,12,75,historic_data_indic_finance
2026-02-11,0.03635901639344262,19,17,61,historic_data_indic_finance
2026-02-12,-0.16123614457831326,23,39,83,historic_data_indic_finance
2026-02-13,-0.2586828947368421,13,36,76,historic_data_indic_finance
2026-02-14,0.23890714285714285,5,1,14,historic_data_indic_finance
2026-02-15,0.11790370370370372,5,3,27,historic_data_indic_finance
2026-02-16,0.02435454545454546,15,14,66,historic_data_indic_finance
2026-02-17,0.28917027027027026,30,7,74,historic_data_indic_finance
2026-02-18,0.2540317073170732,38,15,82,historic_data_indic_finance
2026-02-19,0.2122734375,29,16,64,historic_data_indic_finance
2026-02-20,0.20042857142857146,23,12,70,historic_data_indic_finance
2026-02-21,0.18414375,3,0,16,historic_data_indic_finance
