IndexName,Date,Close,EPS,P/E,P/B,Div Yield %
NIFTY 50,24-Dec-18,10663.5,413,25.8,3.37,1.25
NIFTY 50,21-Dec-18,10754,413,26.02,3.4,1.24
NIFTY 50,20-Dec-18,10951.7,413,26.5,3.46,1.21
NIFTY 50,19-Dec-18,10967.3,413,26.53,3.47,1.21
NIFTY 50,18-Dec-18,10908.7,413,26.39,3.45,1.22
NIFTY 50,17-Dec-18,10888.35,413,26.34,3.44,1.22
NIFTY 50,14-Dec-18,10805.45,413,26.14,3.42,1.23
NIFTY 50,13-Dec-18,10791.55,413,26.11,3.41,1.23
NIFTY 50,12-Dec-18,10737.6,413,25.98,3.4,1.24
NIFTY 50,11-Dec-18,10549.15,413,25.52,3.34,1.26
NIFTY 50,10-Dec-18,10488.45,413,25.37,3.32,1.27
NIFTY 50,07-Dec-18,10693.7,413,25.87,3.38,1.24
NIFTY 50,06-Dec-18,10601.15,413,25.65,3.35,1.25
NIFTY 50,05-Dec-18,10782.9,413,26.09,3.41,1.23
NIFTY 50,04-Dec-18,10869.5,413,26.3,3.44,1.22
NIFTY 50,03-Dec-18,10883.75,413,26.33,3.44,1.22
NIFTY 50,30-Nov-18,10876.75,413,26.31,3.44,1.22
NIFTY 50,29-Nov-18,10858.7,413,26.27,3.43,1.22
NIFTY 50,28-Nov-18,10728.85,413,25.96,3.39,1.24
NIFTY 50,27-Nov-18,10685.6,413,25.85,3.38,1.24
NIFTY 50,26-Nov-18,10628.6,413,25.71,3.36,1.25
NIFTY 50,22-Nov-18,10526.75,414,25.43,3.33,1.26
NIFTY 50,21-Nov-18,10600.05,415,25.55,3.35,1.25
NIFTY 50,20-Nov-18,10656.2,416,25.62,3.37,1.25
NIFTY 50,19-Nov-18,10763.4,416,25.88,3.41,1.23
NIFTY 50,16-Nov-18,10682.2,416,25.69,3.38,1.24
NIFTY 50,15-Nov-18,10616.7,416,25.53,3.36,1.25
NIFTY 50,14-Nov-18,10576.3,416,25.43,3.35,1.25
NIFTY 50,13-Nov-18,10582.5,416,25.45,3.35,1.25
NIFTY 50,12-Nov-18,10482.2,416,25.21,3.32,1.26
NIFTY 50,09-Nov-18,10585.2,416,25.46,3.35,1.25
NIFTY 50,07-Nov-18,10598.4,416,25.49,3.36,1.25
NIFTY 50,06-Nov-18,10530,416,25.32,3.34,1.26
NIFTY 50,05-Nov-18,10524,415,25.33,3.34,1.26
NIFTY 50,02-Nov-18,10553,415,25.4,3.35,1.25
NIFTY 50,01-Nov-18,10380.45,416,24.98,3.29,1.27
NIFTY 50,31-Oct-18,10386.6,415,25,3.29,1.27
NIFTY 50,30-Oct-18,10198.4,415,24.55,3.24,1.32
NIFTY 50,29-Oct-18,10250.85,416,24.65,3.26,1.31
NIFTY 50,26-Oct-18,10030,416,24.12,3.19,1.34
NIFTY 50,25-Oct-18,10124.9,416,24.36,3.22,1.33
NIFTY 50,24-Oct-18,10224.75,416,24.6,3.25,1.31
NIFTY 50,23-Oct-18,10146.8,416,24.41,3.22,1.32
NIFTY 50,22-Oct-18,10245.25,416,24.65,3.26,1.31
NIFTY 50,19-Oct-18,10303.55,415,24.83,3.27,1.3
NIFTY 50,17-Oct-18,10453.05,415,25.19,3.32,1.29
NIFTY 50,16-Oct-18,10584.75,415,25.52,3.36,1.27
NIFTY 50,15-Oct-18,10512.5,414,25.42,3.34,1.28
NIFTY 50,12-Oct-18,10472.5,413,25.33,3.33,1.28
NIFTY 50,11-Oct-18,10234.65,414,24.75,3.25,1.31
NIFTY 50,10-Oct-18,10460.1,413,25.3,3.32,1.28
NIFTY 50,09-Oct-18,10301.05,414,24.91,3.27,1.3
NIFTY 50,08-Oct-18,10348.05,413,25.03,3.29,1.3
NIFTY 50,05-Oct-18,10316.45,413,24.95,3.28,1.3
NIFTY 50,04-Oct-18,10599.25,414,25.63,3.37,1.27
NIFTY 50,03-Oct-18,10858.25,413,26.26,3.45,1.24
NIFTY 50,01-Oct-18,11008.3,414,26.62,3.5,1.22
NIFTY 50,28-Sep-18,10930.45,413,26.44,3.47,1.23
NIFTY 50,27-Sep-18,10977.55,411,26.69,3.47,1.23
NIFTY 50,26-Sep-18,11053.8,411,26.87,3.5,1.22
NIFTY 50,25-Sep-18,11067.45,411,26.91,3.56,1.21
NIFTY 50,24-Sep-18,10967.4,411,26.66,3.53,1.22
NIFTY 50,21-Sep-18,11143.1,411,27.09,3.59,1.2
NIFTY 50,19-Sep-18,11234.35,411,27.31,3.61,1.19
NIFTY 50,18-Sep-18,11278.9,411,27.42,3.63,1.19
NIFTY 50,17-Sep-18,11377.75,411,27.66,3.66,1.18
NIFTY 50,14-Sep-18,11515.2,411,28,3.71,1.16
NIFTY 50,12-Sep-18,11369.9,411,27.64,3.66,1.18
NIFTY 50,11-Sep-18,11287.5,411,27.44,3.63,1.19
NIFTY 50,10-Sep-18,11438.1,411,27.81,3.68,1.17
NIFTY 50,07-Sep-18,11589.1,411,28.17,3.73,1.15
NIFTY 50,06-Sep-18,11536.9,411,28.05,3.71,1.16
NIFTY 50,05-Sep-18,11476.95,411,27.9,3.69,1.17
NIFTY 50,04-Sep-18,11520.3,411,28.01,3.71,1.16
NIFTY 50,03-Sep-18,11582.35,411,28.16,3.73,1.16
NIFTY 50,31-Aug-18,11680.5,411,28.4,3.76,1.15
NIFTY 50,30-Aug-18,11676.8,410,28.51,3.76,1.15
NIFTY 50,29-Aug-18,11691.9,410,28.55,3.76,1.14
NIFTY 50,28-Aug-18,11738.5,410,28.66,3.82,1.15
NIFTY 50,27-Aug-18,11691.95,407,28.72,3.81,1.15
NIFTY 50,24-Aug-18,11557.1,412,28.06,3.76,1.16
NIFTY 50,23-Aug-18,11582.75,409,28.32,3.77,1.16
NIFTY 50,21-Aug-18,11570.9,409,28.29,3.77,1.16
NIFTY 50,20-Aug-18,11551.75,409,28.25,3.76,1.16
NIFTY 50,17-Aug-18,11470.75,408,28.11,3.74,1.17
NIFTY 50,16-Aug-18,11385.05,408,27.9,3.71,1.18
NIFTY 50,14-Aug-18,11435.1,408,28.02,3.72,1.18
NIFTY 50,13-Aug-18,11355.75,408,27.8,3.7,1.18
NIFTY 50,10-Aug-18,11429.5,411,27.83,3.72,1.18
NIFTY 50,09-Aug-18,11470.7,408,28.11,3.74,1.17
NIFTY 50,08-Aug-18,11450,406,28.23,3.73,1.17
NIFTY 50,07-Aug-18,11389.45,403,28.26,3.71,1.18
NIFTY 50,06-Aug-18,11387.1,403,28.26,3.71,1.18
NIFTY 50,03-Aug-18,11360.8,402,28.23,3.7,1.18
NIFTY 50,02-Aug-18,11244.7,403,27.89,3.66,1.2
NIFTY 50,01-Aug-18,11346.2,403,28.14,3.69,1.19
NIFTY 50,31-Jul-18,11356.5,402,28.22,3.7,1.18
NIFTY 50,30-Jul-18,11319.55,403,28.12,3.69,1.19
NIFTY 50,27-Jul-18,11278.35,403,28.02,3.67,1.19
NIFTY 50,26-Jul-18,11167.3,402,27.75,3.64,1.2
NIFTY 50,25-Jul-18,11132,402,27.66,3.63,1.2
NIFTY 50,24-Jul-18,11134.3,403,27.66,3.63,1.2
NIFTY 50,23-Jul-18,11084.75,402,27.54,3.61,1.21
NIFTY 50,20-Jul-18,11010.2,402,27.36,3.59,1.22
NIFTY 50,19-Jul-18,10957.1,403,27.22,3.69,1.19
NIFTY 50,18-Jul-18,10980.45,403,27.28,3.7,1.19
NIFTY 50,17-Jul-18,11008.05,402,27.35,3.7,1.19
NIFTY 50,16-Jul-18,10936.85,403,27.17,3.68,1.19
NIFTY 50,13-Jul-18,11018.9,402,27.38,3.71,1.18
NIFTY 50,12-Jul-18,11023.2,402,27.39,3.71,1.18
NIFTY 50,11-Jul-18,10948.3,403,27.2,3.68,1.19
NIFTY 50,10-Jul-18,10947.25,405,27.05,3.68,1.19
NIFTY 50,09-Jul-18,10852.9,405,26.82,3.65,1.2
NIFTY 50,06-Jul-18,10772.65,405,26.62,3.63,1.21
NIFTY 50,05-Jul-18,10749.75,403,26.69,3.62,1.21
NIFTY 50,04-Jul-18,10769.9,414,26.02,3.62,1.21
NIFTY 50,03-Jul-18,10699.9,414,25.85,3.6,1.22
NIFTY 50,02-Jul-18,10657.3,414,25.76,3.59,1.23
NIFTY 50,29-Jun-18,10714.3,414,25.9,3.61,1.22
NIFTY 50,28-Jun-18,10589.1,414,25.57,3.64,1.25
NIFTY 50,27-Jun-18,10671.4,415,25.73,3.67,1.24
NIFTY 50,26-Jun-18,10769.15,414,26.02,3.7,1.23
NIFTY 50,25-Jun-18,10762.45,406,26.48,3.7,1.23
NIFTY 50,22-Jun-18,10821.85,406,26.63,3.72,1.22
NIFTY 50,21-Jun-18,10741.1,406,26.43,3.69,1.23
NIFTY 50,20-Jun-18,10772.05,406,26.52,3.7,1.22
NIFTY 50,19-Jun-18,10710.45,406,26.38,3.68,1.23
NIFTY 50,18-Jun-18,10799.85,406,26.6,3.71,1.22
NIFTY 50,15-Jun-18,10817.7,394,27.44,3.72,1.22
NIFTY 50,14-Jun-18,10808.05,394,27.42,3.72,1.22
NIFTY 50,13-Jun-18,10856.7,394,27.54,3.73,1.22
NIFTY 50,12-Jun-18,10842.85,393,27.6,3.73,1.22
NIFTY 50,11-Jun-18,10786.95,393,27.47,3.71,1.22
NIFTY 50,08-Jun-18,10767.65,395,27.27,3.7,1.23
NIFTY 50,07-Jun-18,10768.35,395,27.27,3.7,1.23
NIFTY 50,06-Jun-18,10684.65,395,27.06,3.67,1.23
NIFTY 50,05-Jun-18,10593.15,395,26.83,3.64,1.25
NIFTY 50,04-Jun-18,10628.5,395,26.92,3.66,1.24
NIFTY 50,01-Jun-18,10696.2,395,27.09,3.68,1.23
NIFTY 50,31-May-18,10736.15,395,27.19,3.69,1.23
NIFTY 50,30-May-18,10614.35,393,27.01,3.65,1.21
NIFTY 50,29-May-18,10633.3,393,27.06,3.65,1.21
NIFTY 50,28-May-18,10688.65,393,27.23,3.67,1.2
NIFTY 50,25-May-18,10605.15,404,26.24,3.64,1.21
NIFTY 50,24-May-18,10513.85,403,26.07,3.61,1.22
NIFTY 50,23-May-18,10430.35,403,25.86,3.58,1.23
NIFTY 50,22-May-18,10536.7,403,26.13,3.62,1.22
NIFTY 50,21-May-18,10516.7,403,26.08,3.61,1.22
NIFTY 50,18-May-18,10596.4,403,26.27,3.64,1.21
NIFTY 50,17-May-18,10682.7,403,26.52,3.67,1.2
NIFTY 50,16-May-18,10741.1,403,26.66,3.69,1.19
NIFTY 50,15-May-18,10801.85,403,26.81,3.71,1.19
NIFTY 50,14-May-18,10806.6,403,26.82,3.71,1.19
NIFTY 50,11-May-18,10806.5,403,26.82,3.71,1.19
NIFTY 50,10-May-18,10716.55,403,26.6,3.68,1.2
NIFTY 50,09-May-18,10741.7,403,26.66,3.69,1.19
NIFTY 50,08-May-18,10717.8,403,26.6,3.68,1.2
NIFTY 50,07-May-18,10715.5,403,26.6,3.68,1.2
NIFTY 50,04-May-18,10618.25,403,26.36,3.65,1.21
NIFTY 50,03-May-18,10679.65,403,26.51,3.67,1.2
NIFTY 50,02-May-18,10718.05,403,26.6,3.68,1.2
NIFTY 50,30-Apr-18,10739.35,403,26.66,3.69,1.19
NIFTY 50,27-Apr-18,10692.3,403,26.54,3.67,1.2
NIFTY 50,26-Apr-18,10617.8,403,26.36,3.65,1.21
NIFTY 50,25-Apr-18,10570.55,403,26.24,3.63,1.21
NIFTY 50,24-Apr-18,10614.35,403,26.35,3.65,1.21
NIFTY 50,23-Apr-18,10584.7,403,26.27,3.64,1.21
NIFTY 50,20-Apr-18,10564.05,403,26.22,3.63,1.21
NIFTY 50,19-Apr-18,10565.3,403,26.23,3.63,1.21
NIFTY 50,18-Apr-18,10526.2,403,26.13,3.62,1.22
NIFTY 50,17-Apr-18,10548.7,403,26.18,3.63,1.22
NIFTY 50,16-Apr-18,10528.35,403,26.13,3.62,1.22
NIFTY 50,13-Apr-18,10480.6,403,26.01,3.6,1.22
NIFTY 50,12-Apr-18,10458.65,403,25.96,3.59,1.23
NIFTY 50,11-Apr-18,10417.15,403,25.86,3.58,1.23
NIFTY 50,10-Apr-18,10402.25,403,25.82,3.57,1.23
NIFTY 50,09-Apr-18,10379.35,403,25.76,3.57,1.23
NIFTY 50,06-Apr-18,10331.6,403,25.65,3.55,1.24
NIFTY 50,05-Apr-18,10325.15,403,25.63,3.55,1.24
NIFTY 50,04-Apr-18,10128.4,403,25.14,3.48,1.27
NIFTY 50,03-Apr-18,10245,403,25.43,3.52,1.25
NIFTY 50,02-Apr-18,10211.8,403,25.35,3.51,1.26
NIFTY 50,28-Mar-18,10113.7,410,24.66,3.42,1.29
NIFTY 50,27-Mar-18,10184.15,410,24.83,3.44,1.28
NIFTY 50,26-Mar-18,10130.65,410,24.7,3.42,1.29
NIFTY 50,23-Mar-18,9998.05,410,24.38,3.38,1.3
NIFTY 50,22-Mar-18,10114.75,410,24.67,3.42,1.29
NIFTY 50,21-Mar-18,10155.25,410,24.76,3.43,1.28
NIFTY 50,20-Mar-18,10124.35,410,24.69,3.42,1.29
NIFTY 50,19-Mar-18,10094.25,410,24.61,3.41,1.29
NIFTY 50,16-Mar-18,10195.15,410,24.87,3.44,1.28
NIFTY 50,15-Mar-18,10360.15,410,25.28,3.5,1.26
NIFTY 50,14-Mar-18,10410.9,410,25.41,3.52,1.25
NIFTY 50,13-Mar-18,10426.85,410,25.45,3.52,1.25
NIFTY 50,12-Mar-18,10421.4,410,25.44,3.52,1.25
NIFTY 50,09-Mar-18,10226.85,410,24.97,3.45,1.28
NIFTY 50,08-Mar-18,10242.65,410,25,3.46,1.27
NIFTY 50,07-Mar-18,10154.2,410,24.79,3.43,1.28
NIFTY 50,06-Mar-18,10249.25,410,25.02,3.46,1.21
NIFTY 50,05-Mar-18,10358.85,408,25.4,3.5,1.2
NIFTY 50,01-Mar-18,10458.35,409,25.59,3.53,1.19
NIFTY 50,28-Feb-18,10492.85,409,25.68,3.54,1.13
NIFTY 50,27-Feb-18,10554.3,408,25.87,3.57,1.12
NIFTY 50,26-Feb-18,10582.6,408,25.95,3.57,1.12
NIFTY 50,23-Feb-18,10491.05,407,25.75,3.54,1.13
NIFTY 50,22-Feb-18,10382.7,407,25.49,3.51,1.09
NIFTY 50,21-Feb-18,10397.45,413,25.18,3.51,1.09
NIFTY 50,20-Feb-18,10360.4,413,25.09,3.5,1.09
NIFTY 50,19-Feb-18,10378.4,413,25.14,3.51,1.09
NIFTY 50,16-Feb-18,10452.3,413,25.32,3.53,1.08
NIFTY 50,15-Feb-18,10545.5,414,25.45,3.56,1.07
NIFTY 50,14-Feb-18,10500.9,414,25.37,3.55,1.08
NIFTY 50,12-Feb-18,10539.75,414,25.48,3.56,1.07
NIFTY 50,09-Feb-18,10454.95,414,25.27,3.53,1.08
NIFTY 50,08-Feb-18,10576.85,414,25.56,3.57,1.07
NIFTY 50,07-Feb-18,10476.7,414,25.32,3.54,1.08
NIFTY 50,06-Feb-18,10498.25,414,25.37,3.55,1.08
NIFTY 50,05-Feb-18,10666.55,414,25.78,3.6,1.06
NIFTY 50,02-Feb-18,10760.6,413,26.04,3.64,1.05
NIFTY 50,01-Feb-18,11016.9,401,27.48,3.72,1.03
NIFTY 50,31-Jan-18,11027.7,401,27.5,3.73,1.03
NIFTY 50,30-Jan-18,11049.65,402,27.51,3.73,1.03
NIFTY 50,29-Jan-18,11130.4,402,27.71,3.76,1.02
NIFTY 50,25-Jan-18,11069.65,401,27.61,3.74,1.02
NIFTY 50,24-Jan-18,11086,401,27.66,3.74,1.02
NIFTY 50,23-Jan-18,11083.7,399,27.81,3.74,1.02
NIFTY 50,22-Jan-18,10966.2,397,27.62,3.7,1.03
NIFTY 50,19-Jan-18,10894.7,397,27.44,3.68,1.04
NIFTY 50,18-Jan-18,10817,397,27.25,3.65,1.05
NIFTY 50,17-Jan-18,10788.55,397,27.18,3.64,1.05
NIFTY 50,16-Jan-18,10700.45,397,26.96,3.61,1.06
NIFTY 50,15-Jan-18,10741.55,397,27.06,3.62,1.06
NIFTY 50,12-Jan-18,10681.25,392,27.28,3.6,1.06
NIFTY 50,11-Jan-18,10651.2,391,27.23,3.59,1.06
NIFTY 50,10-Jan-18,10632.2,391,27.18,3.58,1.07
NIFTY 50,09-Jan-18,10637,391,27.19,3.58,1.07
NIFTY 50,08-Jan-18,10623.6,391,27.16,3.58,1.07
NIFTY 50,05-Jan-18,10558.85,391,26.99,3.55,1.07
NIFTY 50,04-Jan-18,10504.8,391,26.86,3.54,1.08
NIFTY 50,03-Jan-18,10443.2,391,26.7,3.52,1.09
NIFTY 50,02-Jan-18,10442.2,391,26.7,3.52,1.09
NIFTY 50,01-Jan-18,10435.55,391,26.68,3.51,1.09
NIFTY 50,29-Dec-17,10530.7,391,26.92,3.55,1.08
NIFTY 50,28-Dec-17,10477.9,391,26.82,3.53,1.08
NIFTY 50,27-Dec-17,10490.75,391,26.85,3.54,1.08
NIFTY 50,26-Dec-17,10531.5,391,26.96,3.55,1.08
NIFTY 50,22-Dec-17,10493,391,26.86,3.54,1.08
NIFTY 50,21-Dec-17,10440.3,390,26.74,3.52,1.09
NIFTY 50,20-Dec-17,10444.2,390,26.75,3.52,1.09
NIFTY 50,19-Dec-17,10463.2,391,26.79,3.53,1.09
NIFTY 50,18-Dec-17,10388.75,391,26.6,3.5,1.09
NIFTY 50,15-Dec-17,10333.25,391,26.46,3.48,1.1
NIFTY 50,14-Dec-17,10252.1,391,26.25,3.46,1.11
NIFTY 50,13-Dec-17,10192.95,391,26.1,3.44,1.11
NIFTY 50,12-Dec-17,10240.15,391,26.22,3.45,1.11
NIFTY 50,11-Dec-17,10322.25,391,26.43,3.48,1.1
NIFTY 50,08-Dec-17,10265.65,391,26.26,3.46,1.11
NIFTY 50,07-Dec-17,10166.7,391,26.01,3.43,1.12
NIFTY 50,06-Dec-17,10044.1,391,25.7,3.39,1.13
NIFTY 50,05-Dec-17,10118.25,391,25.89,3.41,1.12
NIFTY 50,04-Dec-17,10127.75,391,25.91,3.42,1.12
NIFTY 50,01-Dec-17,10121.8,391,25.9,3.41,1.12
NIFTY 50,30-Nov-17,10226.55,391,26.16,3.45,1.11
NIFTY 50,29-Nov-17,10361.3,391,26.51,3.49,1.07
NIFTY 50,28-Nov-17,10370.25,391,26.53,3.49,1.07
NIFTY 50,27-Nov-17,10399.55,391,26.61,3.5,1.07
NIFTY 50,24-Nov-17,10389.7,391,26.59,3.5,1.07
NIFTY 50,23-Nov-17,10348.75,391,26.48,3.49,1.08
NIFTY 50,22-Nov-17,10342.3,392,26.4,3.48,1.08
NIFTY 50,21-Nov-17,10326.9,394,26.2,3.48,1.08
NIFTY 50,20-Nov-17,10298.75,393,26.18,3.47,1.08
NIFTY 50,17-Nov-17,10283.6,393,26.14,3.46,1.08
NIFTY 50,16-Nov-17,10214.75,393,25.96,3.45,1.09
NIFTY 50,15-Nov-17,10118.05,393,25.72,3.41,1.1
NIFTY 50,14-Nov-17,10186.6,393,25.89,3.44,1.09
NIFTY 50,13-Nov-17,10224.95,393,25.99,3.45,1.09
NIFTY 50,10-Nov-17,10321.75,392,26.35,3.48,1.08
NIFTY 50,09-Nov-17,10308.95,392,26.31,3.48,1.08
NIFTY 50,08-Nov-17,10303.15,391,26.37,3.48,1.08
NIFTY 50,07-Nov-17,10350.15,391,26.48,3.49,1.08
NIFTY 50,06-Nov-17,10451.8,391,26.74,3.53,1.07
NIFTY 50,03-Nov-17,10452.5,389,26.87,3.53,1.07
NIFTY 50,02-Nov-17,10423.8,391,26.63,3.52,1.07
NIFTY 50,01-Nov-17,10440.5,394,26.49,3.52,1.07
NIFTY 50,31-Oct-17,10335.3,392,26.38,3.49,1.08
NIFTY 50,30-Oct-17,10363.65,387,26.77,3.5,1.1
NIFTY 50,27-Oct-17,10323.05,387,26.67,3.49,1.11
NIFTY 50,26-Oct-17,10343.8,387,26.73,3.49,1.1
NIFTY 50,25-Oct-17,10295.35,387,26.63,3.48,1.11
NIFTY 50,24-Oct-17,10207.7,386,26.42,3.45,1.12
NIFTY 50,23-Oct-17,10184.85,386,26.37,3.44,1.12
NIFTY 50,19-Oct-17,10146.55,386,26.28,3.43,1.12
NIFTY 50,18-Oct-17,10210.85,386,26.44,3.45,1.12
NIFTY 50,17-Oct-17,10234.45,386,26.52,3.46,1.12
NIFTY 50,16-Oct-17,10230.85,385,26.55,3.46,1.12
NIFTY 50,13-Oct-17,10167.45,385,26.41,3.47,1.12
NIFTY 50,12-Oct-17,10096.4,385,26.22,3.45,1.13
NIFTY 50,11-Oct-17,9984.8,385,25.94,3.41,1.14
NIFTY 50,10-Oct-17,10016.95,385,26.02,3.42,1.14
NIFTY 50,09-Oct-17,9988.75,385,25.95,3.41,1.14
NIFTY 50,06-Oct-17,9979.7,385,25.92,3.41,1.14
NIFTY 50,05-Oct-17,9888.7,385,25.69,3.38,1.15
NIFTY 50,04-Oct-17,9914.9,385,25.75,3.39,1.15
NIFTY 50,03-Oct-17,9859.5,385,25.61,3.37,1.16
NIFTY 50,29-Sep-17,9788.6,385,25.43,3.35,1.17
NIFTY 50,28-Sep-17,9768.95,384,25.44,3.4,0.97
NIFTY 50,27-Sep-17,9735.75,384,25.36,3.39,0.98
NIFTY 50,26-Sep-17,9871.5,384,25.71,3.43,0.96
NIFTY 50,25-Sep-17,9872.6,384,25.71,3.43,0.96
NIFTY 50,22-Sep-17,9964.4,384,25.95,3.47,0.95
NIFTY 50,21-Sep-17,10121.9,384,26.34,3.52,0.94
NIFTY 50,20-Sep-17,10141.15,384,26.39,3.53,0.94
NIFTY 50,19-Sep-17,10147.55,384,26.4,3.53,0.94
NIFTY 50,18-Sep-17,10153.1,384,26.42,3.53,0.94
NIFTY 50,15-Sep-17,10085.4,384,26.24,3.51,0.94
NIFTY 50,14-Sep-17,10086.6,384,26.25,3.51,0.93
NIFTY 50,13-Sep-17,10079.3,384,26.23,3.51,0.93
NIFTY 50,12-Sep-17,10093.05,384,26.26,3.51,0.93
NIFTY 50,11-Sep-17,10006.05,383,26.11,3.5,0.93
NIFTY 50,08-Sep-17,9934.8,384,25.9,3.47,0.94
NIFTY 50,07-Sep-17,9929.9,384,25.89,3.49,0.94
NIFTY 50,06-Sep-17,9916.2,383,25.88,3.49,0.94
NIFTY 50,05-Sep-17,9952.2,383,25.97,3.5,0.94
NIFTY 50,04-Sep-17,9912.85,384,25.83,3.48,0.94
NIFTY 50,01-Sep-17,9974.4,384,25.99,3.51,0.93
NIFTY 50,31-Aug-17,9917.9,387,25.62,3.49,0.94
NIFTY 50,30-Aug-17,9884.4,387,25.54,3.47,0.94
NIFTY 50,29-Aug-17,9796.05,387,25.31,3.44,0.95
NIFTY 50,28-Aug-17,9912.8,387,25.61,3.48,0.94
NIFTY 50,24-Aug-17,9857.05,387,25.47,3.46,0.95
NIFTY 50,23-Aug-17,9852.5,387,25.45,3.47,0.96
NIFTY 50,22-Aug-17,9765.55,387,25.25,3.44,0.97
NIFTY 50,21-Aug-17,9754.35,390,24.99,3.44,0.97
NIFTY 50,18-Aug-17,9837.4,392,25.1,3.46,0.97
NIFTY 50,17-Aug-17,9904.15,391,25.3,3.5,0.97
NIFTY 50,16-Aug-17,9897.3,392,25.28,3.49,0.97
NIFTY 50,14-Aug-17,9794.15,391,25.02,3.46,0.98
NIFTY 50,11-Aug-17,9710.8,392,24.8,3.43,0.99
NIFTY 50,10-Aug-17,9820.25,392,25.06,3.47,0.98
NIFTY 50,09-Aug-17,9908.05,391,25.31,3.51,0.97
NIFTY 50,08-Aug-17,9978.55,391,25.5,3.53,0.97
NIFTY 50,07-Aug-17,10057.4,392,25.67,3.56,0.96
NIFTY 50,04-Aug-17,10066.4,393,25.61,3.56,0.96
NIFTY 50,03-Aug-17,10013.65,393,25.5,3.49,0.96
NIFTY 50,02-Aug-17,10081.5,393,25.63,3.51,0.95
NIFTY 50,01-Aug-17,10114.65,393,25.75,3.52,0.95
NIFTY 50,31-Jul-17,10077.1,392,25.69,3.51,0.95
NIFTY 50,28-Jul-17,10014.5,392,25.56,3.49,0.96
NIFTY 50,27-Jul-17,10020.55,392,25.56,3.57,1
NIFTY 50,26-Jul-17,10020.65,392,25.57,3.57,1
NIFTY 50,25-Jul-17,9964.55,392,25.45,3.55,1
NIFTY 50,24-Jul-17,9966.4,392,25.45,3.55,1
NIFTY 50,21-Jul-17,9915.25,392,25.32,3.53,1.01
NIFTY 50,20-Jul-17,9873.3,391,25.22,3.52,1.01
NIFTY 50,19-Jul-17,9899.6,392,25.28,3.53,1.01
NIFTY 50,18-Jul-17,9827.15,392,25.1,3.56,1.06
NIFTY 50,17-Jul-17,9915.95,394,25.17,3.67,1.08
NIFTY 50,14-Jul-17,9886.35,394,25.12,3.66,1.08
NIFTY 50,13-Jul-17,9891.7,393,25.17,3.66,1.08
NIFTY 50,12-Jul-17,9816.1,393,24.98,3.63,1.09
NIFTY 50,11-Jul-17,9786.05,393,24.91,3.62,1.09
NIFTY 50,10-Jul-17,9771.05,393,24.87,3.62,1.09
NIFTY 50,07-Jul-17,9665.8,393,24.6,3.58,1.1
NIFTY 50,06-Jul-17,9674.55,393,24.62,3.58,1.1
NIFTY 50,05-Jul-17,9637.6,393,24.53,3.57,1.11
NIFTY 50,04-Jul-17,9613.3,393,24.47,3.56,1.11
NIFTY 50,03-Jul-17,9615,393,24.47,3.56,1.11
NIFTY 50,30-Jun-17,9520.9,393,24.23,3.52,1.12
NIFTY 50,29-Jun-17,9504.1,393,24.19,3.52,1.12
NIFTY 50,28-Jun-17,9491.25,393,24.15,3.51,1.12
NIFTY 50,27-Jun-17,9511.4,393,24.21,3.52,1.12
NIFTY 50,23-Jun-17,9574.95,393,24.37,3.54,1.11
NIFTY 50,22-Jun-17,9630,393,24.49,3.57,1.11
NIFTY 50,21-Jun-17,9633.6,396,24.31,3.57,1.11
NIFTY 50,20-Jun-17,9653.5,396,24.36,3.58,1.1
NIFTY 50,19-Jun-17,9657.55,396,24.37,3.58,1.1
NIFTY 50,16-Jun-17,9588.05,400,24,3.56,1.11
NIFTY 50,15-Jun-17,9578.05,396,24.19,3.6,1.19
NIFTY 50,14-Jun-17,9618.15,396,24.29,3.62,1.19
NIFTY 50,13-Jun-17,9606.9,396,24.27,3.62,1.19
NIFTY 50,12-Jun-17,9616.4,397,24.25,3.62,1.19
NIFTY 50,09-Jun-17,9668.25,397,24.38,3.64,1.18
NIFTY 50,08-Jun-17,9647.25,395,24.43,3.63,1.18
NIFTY 50,07-Jun-17,9663.9,395,24.48,3.64,1.18
NIFTY 50,06-Jun-17,9637.15,396,24.35,3.63,1.19
NIFTY 50,05-Jun-17,9675.1,396,24.45,3.64,1.18
NIFTY 50,02-Jun-17,9653.5,395,24.43,3.63,1.18
NIFTY 50,01-Jun-17,9616.1,395,24.34,3.62,1.19
NIFTY 50,31-May-17,9621.25,395,24.35,3.62,1.19
NIFTY 50,30-May-17,9624.55,395,24.36,3.63,1.19
NIFTY 50,29-May-17,9604.9,395,24.31,3.62,1.19
NIFTY 50,26-May-17,9595.1,395,24.32,3.62,1.19
NIFTY 50,25-May-17,9509.75,382,24.88,3.63,1.21
NIFTY 50,24-May-17,9360.55,379,24.73,3.58,1.23
NIFTY 50,23-May-17,9386.15,378,24.8,3.59,1.22
NIFTY 50,22-May-17,9438.25,378,24.94,3.61,1.22
NIFTY 50,19-May-17,9427.9,378,24.91,3.6,1.22
NIFTY 50,18-May-17,9429.45,379,24.91,3.6,1.22
NIFTY 50,17-May-17,9525.75,378,25.23,3.64,1.2
NIFTY 50,16-May-17,9512.25,394,24.16,3.63,1.21
NIFTY 50,15-May-17,9445.4,394,23.99,3.61,1.22
NIFTY 50,12-May-17,9400.9,394,23.88,3.59,1.22
