date,repo_rate,india_91d_tbill,india_10y,usd_inr,source,source_file,granularity
2019-11-01,5.15,5.04,6.54,70.88,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-08,5.15,5.03,6.67,71.25,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-15,5.15,5.05,6.66,71.71,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-22,5.15,5.02,6.66,71.85,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-11-29,5.15,4.99,6.65,71.73,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-06,5.15,4.89,6.86,71.32,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-13,5.15,5.0,6.99,70.72,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-20,5.15,5.01,6.81,71.16,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2019-12-27,5.15,5.03,6.74,71.22,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2020-01-03,5.15,4.94,6.73,71.69,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
2020-01-10,5.15,5.05,6.84,71.11,historic_data_rbi_wss,WSS_Table_No_05_Ratios_and_Rates.csv,weekly
