date,symbol,weight,in_index,source
2017-11-30,KOTAKBANK,3.39034,1.0,historic_data_figshare
2017-11-30,LT,3.81038,1.0,historic_data_figshare
2017-11-30,LUPIN,0.50005,1.0,historic_data_figshare
2017-11-30,M&M,1.66017,1.0,historic_data_figshare
2017-11-30,MARUTI,2.90029,1.0,historic_data_figshare
2017-11-30,NTPC,1.40014,1.0,historic_data_figshare
2017-11-30,ONGC,1.30013,1.0,historic_data_figshare
2017-11-30,POWERGRID,1.15012,1.0,historic_data_figshare
2017-11-30,RELIANCE,7.77078,1.0,historic_data_figshare
2017-11-30,SBIN,3.0203,1.0,historic_data_figshare
2017-11-30,SUNPHARMA,1.51015,1.0,historic_data_figshare
2017-11-30,TATAMOTORS,1.93019,1.0,historic_data_figshare
2017-11-30,TATASTEEL,1.18012,1.0,historic_data_figshare
2017-11-30,TCS,3.33033,1.0,historic_data_figshare
2017-11-30,TECHM,0.78008,1.0,historic_data_figshare
2017-11-30,ULTRACEMCO,1.11011,1.0,historic_data_figshare
2017-11-30,UPL,0.68007,1.0,historic_data_figshare
2017-11-30,VEDL,1.39014,1.0,historic_data_figshare
2017-11-30,WIPRO,0.94009,1.0,historic_data_figshare
2017-11-30,YESBANK,1.43014,1.0,historic_data_figshare
2017-11-30,ZEEL,0.79008,1.0,historic_data_figshare
2017-12-31,ADANIPORTS,0.76015,1.0,historic_data_figshare
2017-12-31,AMBUJACEM,0.4901,1.0,historic_data_figshare
2017-12-31,ASIANPAINT,1.28026,1.0,historic_data_figshare
2017-12-31,AUROPHARMA,0.4801,1.0,historic_data_figshare
2017-12-31,AXISBANK,2.36047,1.0,historic_data_figshare
2017-12-31,BAJAJAUTO,1.11022,1.0,historic_data_figshare
2017-12-31,BAJFINANCE,1.0202,1.0,historic_data_figshare
2017-12-31,BHARTIARTL,1.72034,1.0,historic_data_figshare
2017-12-31,BOSCHLTD,0.45013,1.0,historic_data_figshare
2017-12-31,BPCL,0.9902,1.0,historic_data_figshare
2017-12-31,CIPLA,0.76015,1.0,historic_data_figshare
2017-12-31,COALINDIA,0.84017,1.0,historic_data_figshare
2017-12-31,DRREDDY,0.72014,1.0,historic_data_figshare
2017-12-31,EICHERMOT,1.0002,1.0,historic_data_figshare
2017-12-31,GAIL,0.79016,1.0,historic_data_figshare
2017-12-31,HCLTECH,1.22024,1.0,historic_data_figshare
2017-12-31,HDFC,6.71134,1.0,historic_data_figshare
2017-12-31,HDFCBANK,9.41188,1.0,historic_data_figshare
2017-12-31,HEROMOTOCO,1.21024,1.0,historic_data_figshare
2017-12-31,HINDALCO,0.9802,1.0,historic_data_figshare
2017-12-31,HINDPETRO,0.77015,1.0,historic_data_figshare
2017-12-31,HINDUNILVR,2.40048,1.0,historic_data_figshare
2017-12-31,IBULHSGFIN,0.95019,1.0,historic_data_figshare
2017-12-31,ICICIBANK,4.96099,1.0,historic_data_figshare
2017-12-31,INDUSINDBK,2.06041,1.0,historic_data_figshare
2017-12-31,INFRATEL,0.72014,1.0,historic_data_figshare
2017-12-31,INFY,5.12102,1.0,historic_data_figshare
2017-12-31,IOC,0.97019,1.0,historic_data_figshare
2017-12-31,ITC,5.5211,1.0,historic_data_figshare
2017-12-31,KOTAKBANK,3.31066,1.0,historic_data_figshare
2017-12-31,LT,3.81076,1.0,historic_data_figshare
2017-12-31,LUPIN,0.5201,1.0,historic_data_figshare
2017-12-31,M&M,1.72034,1.0,historic_data_figshare
2017-12-31,MARUTI,3.18064,1.0,historic_data_figshare
2017-12-31,NTPC,1.33027,1.0,historic_data_figshare
2017-12-31,ONGC,1.35027,1.0,historic_data_figshare
2017-12-31,POWERGRID,1.08022,1.0,historic_data_figshare
2017-12-31,RELIANCE,7.80156,1.0,historic_data_figshare
2017-12-31,SBIN,2.83057,1.0,historic_data_figshare
2017-12-31,SUNPHARMA,1.55031,1.0,historic_data_figshare
2017-12-31,TATAMOTORS,1.96039,1.0,historic_data_figshare
2017-12-31,TATASTEEL,1.21024,1.0,historic_data_figshare
2017-12-31,TCS,3.30066,1.0,historic_data_figshare
2017-12-31,TECHM,0.77015,1.0,historic_data_figshare
2017-12-31,ULTRACEMCO,1.11022,1.0,historic_data_figshare
2017-12-31,UPL,0.69014,1.0,historic_data_figshare
2017-12-31,VEDL,1.5103,1.0,historic_data_figshare
2017-12-31,WIPRO,0.9802,1.0,historic_data_figshare
2017-12-31,YESBANK,1.42028,1.0,historic_data_figshare
2017-12-31,ZEEL,0.78016,1.0,historic_data_figshare
2018-01-31,ADANIPORTS,0.77008,1.0,historic_data_figshare
2018-01-31,AMBUJACEM,0.45005,1.0,historic_data_figshare
2018-01-31,ASIANPAINT,1.20012,1.0,historic_data_figshare
2018-01-31,AUROPHARMA,0.42005,1.0,historic_data_figshare
2018-01-31,AXISBANK,2.22022,1.0,historic_data_figshare
2018-01-31,BAJAJAUTO,1.07011,1.0,historic_data_figshare
2018-01-31,BAJFINANCE,0.93009,1.0,historic_data_figshare
2018-01-31,BHARTIARTL,1.36014,1.0,historic_data_figshare
2018-01-31,BOSCHLTD,0.42004,1.0,historic_data_figshare
2018-01-31,BPCL,0.90009,1.0,historic_data_figshare
2018-01-31,CIPLA,0.71007,1.0,historic_data_figshare
2018-01-31,COALINDIA,0.92009,1.0,historic_data_figshare
2018-01-31,DRREDDY,0.63006,1.0,historic_data_figshare
2018-01-31,EICHERMOT,0.84008,1.0,historic_data_figshare
2018-01-31,GAIL,0.72007,1.0,historic_data_figshare
2018-01-31,HCLTECH,1.29013,1.0,historic_data_figshare
2018-01-31,HDFC,7.34073,1.0,historic_data_figshare
2018-01-31,HDFCBANK,9.64096,1.0,historic_data_figshare
2018-01-31,HEROMOTOCO,1.13011,1.0,historic_data_figshare
2018-01-31,HINDALCO,0.88009,1.0,historic_data_figshare
2018-01-31,HINDPETRO,0.70007,1.0,historic_data_figshare
2018-01-31,HINDUNILVR,2.30023,1.0,historic_data_figshare
2018-01-31,IBULHSGFIN,1.06011,1.0,historic_data_figshare
2018-01-31,ICICIBANK,5.33053,1.0,historic_data_figshare
2018-01-31,INDUSINDBK,2.10021,1.0,historic_data_figshare
2018-01-31,INFRATEL,0.64006,1.0,historic_data_figshare
2018-01-31,INFY,5.40054,1.0,historic_data_figshare
2018-01-31,IOC,1.0001,1.0,historic_data_figshare
2018-01-31,ITC,5.44054,1.0,historic_data_figshare
2018-01-31,KOTAKBANK,3.47035,1.0,historic_data_figshare
2018-01-31,LT,4.10041,1.0,historic_data_figshare
2018-01-31,LUPIN,0.50005,1.0,historic_data_figshare
2018-01-31,M&M,1.67017,1.0,historic_data_figshare
2018-01-31,MARUTI,2.9703,1.0,historic_data_figshare
2018-01-31,NTPC,1.22012,1.0,historic_data_figshare
2018-01-31,ONGC,1.35014,1.0,historic_data_figshare
2018-01-31,POWERGRID,1.0001,1.0,historic_data_figshare
2018-01-31,RELIANCE,7.79078,1.0,historic_data_figshare
2018-01-31,SBIN,2.73027,1.0,historic_data_figshare
2018-01-31,SUNPHARMA,1.50015,1.0,historic_data_figshare
2018-01-31,TATAMOTORS,1.74017,1.0,historic_data_figshare
2018-01-31,TATASTEEL,1.29013,1.0,historic_data_figshare
2018-01-31,TCS,3.64036,1.0,historic_data_figshare
2018-01-31,TECHM,0.90009,1.0,historic_data_figshare
2018-01-31,ULTRACEMCO,1.07011,1.0,historic_data_figshare
2018-01-31,UPL,0.65007,1.0,historic_data_figshare
2018-01-31,VEDL,1.49015,1.0,historic_data_figshare
2018-01-31,WIPRO,0.81008,1.0,historic_data_figshare
2018-01-31,YESBANK,1.53015,1.0,historic_data_figshare
2018-01-31,ZEEL,0.76008,1.0,historic_data_figshare
2018-02-28,ADANIPORTS,0.76992,1.0,historic_data_figshare
2018-02-28,AMBUJACEM,0.45995,1.0,historic_data_figshare
2018-02-28,ASIANPAINT,1.23988,1.0,historic_data_figshare
2018-02-28,AUROPHARMA,0.42996,1.0,historic_data_figshare
2018-02-28,AXISBANK,2.07979,1.0,historic_data_figshare
2018-02-28,BAJAJAUTO,1.0099,1.0,historic_data_figshare
2018-02-28,BAJFINANCE,0.9599,1.0,historic_data_figshare
2018-02-28,BHARTIARTL,1.39986,1.0,historic_data_figshare
2018-02-28,BOSCHLTD,0.41997,1.0,historic_data_figshare
2018-02-28,BPCL,0.82992,1.0,historic_data_figshare
2018-02-28,CIPLA,0.73993,1.0,historic_data_figshare
2018-02-28,COALINDIA,0.9999,1.0,historic_data_figshare
2018-02-28,DRREDDY,0.66993,1.0,historic_data_figshare
2018-02-28,EICHERMOT,0.89991,1.0,historic_data_figshare
2018-02-28,GAIL,0.72993,1.0,historic_data_figshare
2018-02-28,HCLTECH,1.28987,1.0,historic_data_figshare
2018-02-28,HDFC,7.12929,1.0,historic_data_figshare
2018-02-28,HDFCBANK,9.51905,1.0,historic_data_figshare
2018-02-28,HEROMOTOCO,1.14989,1.0,historic_data_figshare
2018-02-28,HINDALCO,0.87991,1.0,historic_data_figshare
2018-02-28,HINDPETRO,0.69993,1.0,historic_data_figshare
2018-02-28,HINDUNILVR,2.31977,1.0,historic_data_figshare
2018-02-28,IBULHSGFIN,0.9999,1.0,historic_data_figshare
2018-02-28,ICICIBANK,4.9695,1.0,historic_data_figshare
2018-02-28,INDUSINDBK,2.11979,1.0,historic_data_figshare
2018-02-28,INFRATEL,0.66993,1.0,historic_data_figshare
2018-02-28,INFY,5.78942,1.0,historic_data_figshare
2018-02-28,IOC,0.9599,1.0,historic_data_figshare
2018-02-28,ITC,5.58944,1.0,historic_data_figshare
2018-02-28,KOTAKBANK,3.58964,1.0,historic_data_figshare
2018-02-28,LT,4.0096,1.0,historic_data_figshare
2018-02-28,LUPIN,0.48995,1.0,historic_data_figshare
2018-02-28,M&M,1.67983,1.0,historic_data_figshare
2018-02-28,MARUTI,2.90971,1.0,historic_data_figshare
2018-02-28,NTPC,1.22988,1.0,historic_data_figshare
2018-02-28,ONGC,1.30987,1.0,historic_data_figshare
2018-02-28,POWERGRID,1.06989,1.0,historic_data_figshare
2018-02-28,RELIANCE,8.12919,1.0,historic_data_figshare
2018-02-28,SBIN,2.45975,1.0,historic_data_figshare
2018-02-28,SUNPHARMA,1.45985,1.0,historic_data_figshare
2018-02-28,TATAMOTORS,1.68983,1.0,historic_data_figshare
2018-02-28,TATASTEEL,1.28987,1.0,historic_data_figshare
2018-02-28,TCS,3.72963,1.0,historic_data_figshare
2018-02-28,TECHM,0.94991,1.0,historic_data_figshare
2018-02-28,ULTRACEMCO,1.06989,1.0,historic_data_figshare
2018-02-28,UPL,0.65993,1.0,historic_data_figshare
2018-02-28,VEDL,1.50985,1.0,historic_data_figshare
2018-02-28,WIPRO,0.81992,1.0,historic_data_figshare
2018-02-28,YESBANK,1.45985,1.0,historic_data_figshare
2018-02-28,ZEEL,0.75992,1.0,historic_data_figshare
2018-04-01,ADANIPORTS,0.69993,1.0,historic_data_figshare
2018-04-01,ASIANPAINT,1.27987,1.0,historic_data_figshare
2018-04-01,AXISBANK,0.39996,1.0,historic_data_figshare
2018-04-01,BAJAJAUTO,2.06979,1.0,historic_data_figshare
2018-04-01,BAJAJFINSV,0.94991,1.0,historic_data_figshare
2018-04-01,BAJFINANCE,1.05989,1.0,historic_data_figshare
2018-04-01,BHARTIARTL,1.33987,1.0,historic_data_figshare
2018-04-01,BPCL,0.41996,1.0,historic_data_figshare
2018-04-01,CIPLA,0.84992,1.0,historic_data_figshare
2018-04-01,COALINDIA,0.70993,1.0,historic_data_figshare
2018-04-01,DRREDDY,0.93991,1.0,historic_data_figshare
2018-04-01,EICHERMOT,0.64994,1.0,historic_data_figshare
2018-04-01,GAIL,0.9599,1.0,historic_data_figshare
2018-04-01,GRASIM,0.71993,1.0,historic_data_figshare
2018-04-01,HCLTECH,1.36986,1.0,historic_data_figshare
2018-04-01,HDFC,7.42926,1.0,historic_data_figshare
2018-04-01,HDFCBANK,9.81899,1.0,historic_data_figshare
2018-04-01,HEROMOTOCO,1.16988,1.0,historic_data_figshare
2018-04-01,HINDALCO,0.79992,1.0,historic_data_figshare
2018-04-01,HINDPETRO,0.65993,1.0,historic_data_figshare
2018-04-01,HINDUNILVR,2.42976,1.0,historic_data_figshare
2018-04-01,IBULHSGFIN,1.0199,1.0,historic_data_figshare
2018-04-01,ICICIBANK,4.54955,1.0,historic_data_figshare
2018-04-01,INDUSINDBK,2.33977,1.0,historic_data_figshare
2018-04-01,INFRATEL,0.66993,1.0,historic_data_figshare
2018-04-01,INFY,5.76942,1.0,historic_data_figshare
2018-04-01,IOC,0.90991,1.0,historic_data_figshare
2018-04-01,ITC,5.55944,1.0,historic_data_figshare
2018-04-01,KOTAKBANK,3.55964,1.0,historic_data_figshare
2018-04-01,LT,4.11959,1.0,historic_data_figshare
2018-04-01,LUPIN,0.44996,1.0,historic_data_figshare
2018-04-01,M&M,1.75982,1.0,historic_data_figshare
2018-04-01,MARUTI,2.9997,1.0,historic_data_figshare
2018-04-01,NTPC,1.31987,1.0,historic_data_figshare
2018-04-01,ONGC,1.27987,1.0,historic_data_figshare
2018-04-01,POWERGRID,1.07989,1.0,historic_data_figshare
2018-04-01,RELIANCE,7.74923,1.0,historic_data_figshare
2018-04-01,SBIN,2.36976,1.0,historic_data_figshare
2018-04-01,SUNPHARMA,1.38986,1.0,historic_data_figshare
2018-04-01,TATAMOTORS,1.53985,1.0,historic_data_figshare
2018-04-01,TATASTEEL,1.12989,1.0,historic_data_figshare
2018-04-01,TCS,3.60964,1.0,historic_data_figshare
2018-04-01,TECHM,1.0099,1.0,historic_data_figshare
2018-04-01,TITAN,0.9999,1.0,historic_data_figshare
2018-04-01,ULTRACEMCO,1.0499,1.0,historic_data_figshare
2018-04-01,UPL,0.67993,1.0,historic_data_figshare
2018-04-01,VEDL,1.30987,1.0,historic_data_figshare
2018-04-01,WIPRO,0.80992,1.0,historic_data_figshare
2018-04-01,YESBANK,1.42986,1.0,historic_data_figshare
2018-04-01,ZEEL,0.80992,1.0,historic_data_figshare
2018-04-30,ADANIPORTS,0.67986,1.0,historic_data_figshare
2018-04-30,ASIANPAINT,1.27974,1.0,historic_data_figshare
2018-04-30,AXISBANK,2.09958,1.0,historic_data_figshare
2018-04-30,BAJAJAUTO,0.94981,1.0,historic_data_figshare
2018-04-30,BAJAJFINSV,0.77984,1.0,historic_data_figshare
2018-04-30,BAJFINANCE,1.06979,1.0,historic_data_figshare
2018-04-30,BHARTIARTL,1.27974,1.0,historic_data_figshare
2018-04-30,BPCL,0.71986,1.0,historic_data_figshare
2018-04-30,CIPLA,0.72985,1.0,historic_data_figshare
2018-04-30,COALINDIA,0.87982,1.0,historic_data_figshare
2018-04-30,DRREDDY,0.59988,1.0,historic_data_figshare
2018-04-30,EICHERMOT,0.9898,1.0,historic_data_figshare
2018-04-30,GAIL,0.67986,1.0,historic_data_figshare
2018-04-30,GRASIM,1.0198,1.0,historic_data_figshare
2018-04-30,HCLTECH,1.38972,1.0,historic_data_figshare
2018-04-30,HDFC,7.45851,1.0,historic_data_figshare
2018-04-30,HDFCBANK,9.41812,1.0,historic_data_figshare
2018-04-30,HEROMOTOCO,1.14977,1.0,historic_data_figshare
2018-04-30,HINDALCO,0.80984,1.0,historic_data_figshare
2018-04-30,HINDPETRO,0.53989,1.0,historic_data_figshare
2018-04-30,HINDUNILVR,2.54949,1.0,historic_data_figshare
2018-04-30,IBULHSGFIN,0.9998,1.0,historic_data_figshare
2018-04-30,ICICIBANK,4.31914,1.0,historic_data_figshare
2018-04-30,INDUSINDBK,2.28954,1.0,historic_data_figshare
2018-04-30,INFRATEL,0.62987,1.0,historic_data_figshare
2018-04-30,INFY,5.38892,1.0,historic_data_figshare
2018-04-30,IOC,0.81984,1.0,historic_data_figshare
2018-04-30,ITC,5.67886,1.0,historic_data_figshare
2018-04-30,KOTAKBANK,3.81924,1.0,historic_data_figshare
2018-04-30,LT,4.08918,1.0,historic_data_figshare
2018-04-30,LUPIN,0.45993,1.0,historic_data_figshare
2018-04-30,M&M,1.92961,1.0,historic_data_figshare
2018-04-30,MARUTI,2.76945,1.0,historic_data_figshare
2018-04-30,NTPC,1.27974,1.0,historic_data_figshare
2018-04-30,ONGC,1.20976,1.0,historic_data_figshare
2018-04-30,POWERGRID,1.10978,1.0,historic_data_figshare
2018-04-30,RELIANCE,7.85843,1.0,historic_data_figshare
2018-04-30,SBIN,2.15957,1.0,historic_data_figshare
2018-04-30,SUNPHARMA,1.37972,1.0,historic_data_figshare
2018-04-30,TATAMOTORS,1.4897,1.0,historic_data_figshare
2018-04-30,TATASTEEL,1.08978,1.0,historic_data_figshare
2018-04-30,TCS,4.15917,1.0,historic_data_figshare
2018-04-30,TECHM,0.9898,1.0,historic_data_figshare
2018-04-30,TITAN,0.96981,1.0,historic_data_figshare
2018-04-30,ULTRACEMCO,1.0098,1.0,historic_data_figshare
2018-04-30,UPL,0.62987,1.0,historic_data_figshare
2018-04-30,VEDL,1.30974,1.0,historic_data_figshare
2018-04-30,WIPRO,0.74985,1.0,historic_data_figshare
2018-04-30,YESBANK,1.57968,1.0,historic_data_figshare
2018-04-30,ZEEL,0.75985,1.0,historic_data_figshare
2018-05-31,ADANIPORTS,0.66026,1.0,historic_data_figshare
2018-05-31,ASIANPAINT,1.32053,1.0,historic_data_figshare
2018-05-31,AXISBANK,2.10084,1.0,historic_data_figshare
2018-05-31,BAJAJAUTO,0.92037,1.0,historic_data_figshare
2018-05-31,BAJAJFINSV,0.82033,1.0,historic_data_figshare
2018-05-31,BAJFINANCE,1.18047,1.0,historic_data_figshare
2018-05-31,BHARTIARTL,1.23049,1.0,historic_data_figshare
2018-05-31,BPCL,0.71028,1.0,historic_data_figshare
2018-05-31,CIPLA,0.73029,1.0,historic_data_figshare
2018-05-31,COALINDIA,0.84034,1.0,historic_data_figshare
2018-05-31,DRREDDY,0.61024,1.0,historic_data_figshare
2018-05-31,EICHERMOT,0.95038,1.0,historic_data_figshare
2018-05-31,GAIL,0.70028,1.0,historic_data_figshare
2018-05-31,GRASIM,0.98039,1.0,historic_data_figshare
2018-05-31,HCLTECH,1.31052,1.0,historic_data_figshare
2018-05-31,HDFC,7.37295,1.0,historic_data_figshare
2018-05-31,HDFCBANK,9.73389,1.0,historic_data_figshare
2018-05-31,HEROMOTOCO,1.10044,1.0,historic_data_figshare
2018-05-31,HINDALCO,0.79032,1.0,historic_data_figshare
2018-05-31,HINDPETRO,0.5102,1.0,historic_data_figshare
2018-05-31,HINDUNILVR,2.64106,1.0,historic_data_figshare
2018-05-31,IBULHSGFIN,0.96038,1.0,historic_data_figshare
2018-05-31,ICICIBANK,4.29172,1.0,historic_data_figshare
2018-05-31,INDUSINDBK,2.30092,1.0,historic_data_figshare
2018-05-31,INFRATEL,0.61024,1.0,historic_data_figshare
2018-05-31,INFY,5.58223,1.0,historic_data_figshare
2018-05-31,IOC,0.81032,1.0,historic_data_figshare
2018-05-31,ITC,5.59224,1.0,historic_data_figshare
2018-05-31,KOTAKBANK,3.95158,1.0,historic_data_figshare
2018-05-31,LT,3.91156,1.0,historic_data_figshare
2018-05-31,LUPIN,0.4702,1.0,historic_data_figshare
2018-05-31,M&M,1.95078,1.0,historic_data_figshare
2018-05-31,MARUTI,2.78111,1.0,historic_data_figshare
2018-05-31,NTPC,1.22049,1.0,historic_data_figshare
2018-05-31,ONGC,1.14046,1.0,historic_data_figshare
2018-05-31,POWERGRID,1.04042,1.0,historic_data_figshare
2018-05-31,RELIANCE,8.11325,1.0,historic_data_figshare
2018-05-31,SBIN,2.2409,1.0,historic_data_figshare
2018-05-31,SUNPHARMA,1.41056,1.0,historic_data_figshare
2018-05-31,TATAMOTORS,1.33053,1.0,historic_data_figshare
2018-05-31,TATASTEEL,1.05042,1.0,historic_data_figshare
2018-05-31,TCS,4.37175,1.0,historic_data_figshare
2018-05-31,TECHM,0.98039,1.0,historic_data_figshare
2018-05-31,TITAN,0.92037,1.0,historic_data_figshare
2018-05-31,ULTRACEMCO,0.9904,1.0,historic_data_figshare
2018-05-31,UPL,0.59024,1.0,historic_data_figshare
2018-05-31,VEDL,1.17047,1.0,historic_data_figshare
2018-05-31,WIPRO,0.73029,1.0,historic_data_figshare
2018-05-31,YESBANK,1.54062,1.0,historic_data_figshare
2018-05-31,ZEEL,0.73029,1.0,historic_data_figshare
2018-06-30,ADANIPORTS,0.61975,1.0,historic_data_figshare
2018-06-30,ASIANPAINT,1.34946,1.0,historic_data_figshare
2018-06-30,AXISBANK,2.07917,1.0,historic_data_figshare
2018-06-30,BAJAJAUTO,0.89964,1.0,historic_data_figshare
2018-06-30,BAJAJFINSV,0.82967,1.0,historic_data_figshare
2018-06-30,BAJFINANCE,1.28948,1.0,historic_data_figshare
2018-06-30,BHARTIARTL,1.18952,1.0,historic_data_figshare
2018-06-30,BPCL,0.68972,1.0,historic_data_figshare
2018-06-30,CIPLA,0.7397,1.0,historic_data_figshare
2018-06-30,COALINDIA,0.80968,1.0,historic_data_figshare
2018-06-30,DRREDDY,0.63974,1.0,historic_data_figshare
2018-06-30,EICHERMOT,0.91963,1.0,historic_data_figshare
2018-06-30,GAIL,0.70972,1.0,historic_data_figshare
2018-06-30,GRASIM,0.93962,1.0,historic_data_figshare
2018-06-30,HCLTECH,1.21951,1.0,historic_data_figshare
2018-06-30,HDFC,7.27709,1.0,historic_data_figshare
2018-06-30,HDFCBANK,10.2459,1.0,historic_data_figshare
2018-06-30,HEROMOTOCO,1.06957,1.0,historic_data_figshare
2018-06-30,HINDALCO,0.79968,1.0,historic_data_figshare
2018-06-30,HINDPETRO,0.45987,1.0,historic_data_figshare
2018-06-30,HINDUNILVR,2.76889,1.0,historic_data_figshare
2018-06-30,IBULHSGFIN,0.88964,1.0,historic_data_figshare
2018-06-30,ICICIBANK,4.18832,1.0,historic_data_figshare
2018-06-30,INDUSINDBK,2.32907,1.0,historic_data_figshare
2018-06-30,INFRATEL,0.59976,1.0,historic_data_figshare
2018-06-30,INFY,5.86765,1.0,historic_data_figshare
2018-06-30,IOC,0.78968,1.0,historic_data_figshare
2018-06-30,ITC,5.37785,1.0,historic_data_figshare
2018-06-30,KOTAKBANK,4.2383,1.0,historic_data_figshare
2018-06-30,LT,3.71851,1.0,historic_data_figshare
2018-06-30,LUPIN,0.5098,1.0,historic_data_figshare
2018-06-30,M&M,1.97921,1.0,historic_data_figshare
2018-06-30,MARUTI,2.76889,1.0,historic_data_figshare
2018-06-30,NTPC,1.17953,1.0,historic_data_figshare
2018-06-30,ONGC,1.05958,1.0,historic_data_figshare
2018-06-30,POWERGRID,0.9896,1.0,historic_data_figshare
2018-06-30,RELIANCE,8.07677,1.0,historic_data_figshare
2018-06-30,SBIN,2.29908,1.0,historic_data_figshare
2018-06-30,SUNPHARMA,1.46941,1.0,historic_data_figshare
2018-06-30,TATAMOTORS,1.17953,1.0,historic_data_figshare
2018-06-30,TATASTEEL,1.0096,1.0,historic_data_figshare
2018-06-30,TCS,4.67813,1.0,historic_data_figshare
2018-06-30,TECHM,0.96961,1.0,historic_data_figshare
2018-06-30,TITAN,0.86965,1.0,historic_data_figshare
2018-06-30,ULTRACEMCO,0.93962,1.0,historic_data_figshare
2018-06-30,UPL,0.53978,1.0,historic_data_figshare
2018-06-30,VEDL,1.03958,1.0,historic_data_figshare
2018-06-30,WIPRO,0.69972,1.0,historic_data_figshare
2018-06-30,YESBANK,1.47941,1.0,historic_data_figshare
2018-06-30,ZEEL,0.71971,1.0,historic_data_figshare
2018-07-31,ADANIPORTS,0.63006,1.0,historic_data_figshare
2018-07-31,ASIANPAINT,1.46015,1.0,historic_data_figshare
2018-07-31,AXISBANK,2.11021,1.0,historic_data_figshare
2018-07-31,BAJAJAUTO,0.82008,1.0,historic_data_figshare
2018-07-31,BAJAJFINSV,0.94009,1.0,historic_data_figshare
2018-07-31,BAJFINANCE,1.43014,1.0,historic_data_figshare
2018-07-31,BHARTIARTL,1.15012,1.0,historic_data_figshare
2018-07-31,BPCL,0.68007,1.0,historic_data_figshare
2018-07-31,CIPLA,0.73007,1.0,historic_data_figshare
2018-07-31,COALINDIA,0.76008,1.0,historic_data_figshare
2018-07-31,DRREDDY,0.57006,1.0,historic_data_figshare
2018-07-31,EICHERMOT,0.85009,1.0,historic_data_figshare
2018-07-31,GAIL,0.74007,1.0,historic_data_figshare
2018-07-31,GRASIM,0.90009,1.0,historic_data_figshare
2018-07-31,HCLTECH,1.20012,1.0,historic_data_figshare
2018-07-31,HDFC,7.18072,1.0,historic_data_figshare
2018-07-31,HDFCBANK,10.00095,1.0,historic_data_figshare
2018-07-31,HEROMOTOCO,0.9501,1.0,historic_data_figshare
2018-07-31,HINDALCO,0.69007,1.0,historic_data_figshare
2018-07-31,HINDPETRO,0.47005,1.0,historic_data_figshare
2018-07-31,HINDUNILVR,2.76028,1.0,historic_data_figshare
2018-07-31,IBULHSGFIN,0.9501,1.0,historic_data_figshare
2018-07-31,ICICIBANK,4.36044,1.0,historic_data_figshare
2018-07-31,INDUSINDBK,2.27023,1.0,historic_data_figshare
2018-07-31,INFRATEL,0.54005,1.0,historic_data_figshare
2018-07-31,INFY,5.78058,1.0,historic_data_figshare
2018-07-31,IOC,0.78008,1.0,historic_data_figshare
2018-07-31,ITC,5.67057,1.0,historic_data_figshare
2018-07-31,KOTAKBANK,3.89039,1.0,historic_data_figshare
2018-07-31,LT,3.58036,1.0,historic_data_figshare
2018-07-31,LUPIN,0.44004,1.0,historic_data_figshare
2018-07-31,M&M,1.9502,1.0,historic_data_figshare
2018-07-31,MARUTI,2.82028,1.0,historic_data_figshare
2018-07-31,NTPC,1.08011,1.0,historic_data_figshare
2018-07-31,ONGC,1.0401,1.0,historic_data_figshare
2018-07-31,POWERGRID,0.91009,1.0,historic_data_figshare
2018-07-31,RELIANCE,9.29093,1.0,historic_data_figshare
2018-07-31,SBIN,2.45025,1.0,historic_data_figshare
2018-07-31,SUNPHARMA,1.40014,1.0,historic_data_figshare
2018-07-31,TATAMOTORS,1.09011,1.0,historic_data_figshare
2018-07-31,TATASTEEL,0.9501,1.0,historic_data_figshare
2018-07-31,TCS,4.64046,1.0,historic_data_figshare
2018-07-31,TECHM,0.9501,1.0,historic_data_figshare
2018-07-31,TITAN,0.85009,1.0,historic_data_figshare
2018-07-31,ULTRACEMCO,0.9801,1.0,historic_data_figshare
2018-07-31,UPL,0.53005,1.0,historic_data_figshare
2018-07-31,VEDL,0.92009,1.0,historic_data_figshare
2018-07-31,WIPRO,0.70007,1.0,historic_data_figshare
2018-07-31,YESBANK,1.51015,1.0,historic_data_figshare
2018-07-31,ZEEL,0.65007,1.0,historic_data_figshare
2018-08-31,ADANIPORTS,0.58017,1.0,historic_data_figshare
2018-08-31,ASIANPAINT,1.3404,1.0,historic_data_figshare
2018-08-31,AXISBANK,2.42073,1.0,historic_data_figshare
2018-08-31,BAJAJAUTO,0.81024,1.0,historic_data_figshare
2018-08-31,BAJAJFINSV,0.88026,1.0,historic_data_figshare
2018-08-31,BAJFINANCE,1.47044,1.0,historic_data_figshare
2018-08-31,BHARTIARTL,1.10033,1.0,historic_data_figshare
2018-08-31,BPCL,0.61018,1.0,historic_data_figshare
2018-08-31,CIPLA,0.73022,1.0,historic_data_figshare
2018-08-31,COALINDIA,0.81024,1.0,historic_data_figshare
2018-08-31,DRREDDY,0.6502,1.0,historic_data_figshare
2018-08-31,EICHERMOT,0.83025,1.0,historic_data_figshare
2018-08-31,GAIL,0.71021,1.0,historic_data_figshare
2018-08-31,GRASIM,0.91027,1.0,historic_data_figshare
2018-08-31,HCLTECH,1.26038,1.0,historic_data_figshare
2018-08-31,HDFC,6.77203,1.0,historic_data_figshare
2018-08-31,HDFCBANK,9.19276,1.0,historic_data_figshare
