date,nifty_pe,nifty_pb,nifty_dividend_yield,nifty_close,nifty_eps,source,source_file
2013-03-19,17.76,3.04,1.44,5745.95,324.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-20,17.6,3.01,1.45,5694.4,324.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-21,17.49,3.0,1.46,5658.75,324.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-22,17.47,2.99,1.46,5651.35,323.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-25,17.41,2.98,1.47,5633.85,324.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-26,17.44,2.98,1.47,5641.6,323.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-03-28,17.57,3.01,1.46,5682.55,323.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-01,17.51,3.01,1.46,5704.4,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-02,17.64,3.03,1.44,5748.1,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-03,17.41,2.99,1.46,5672.9,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-04,17.11,2.94,1.49,5574.75,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-05,17.04,2.93,1.49,5553.25,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-08,17.01,2.92,1.5,5542.95,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-09,16.86,2.9,1.51,5495.1,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-10,17.06,2.93,1.49,5558.7,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-11,17.17,2.95,1.48,5594.0,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-12,16.96,2.91,1.5,5528.55,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-15,17.08,2.93,1.49,5568.4,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-16,17.45,3.0,1.46,5688.95,326.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-17,17.31,3.0,1.46,5688.7,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-18,17.6,3.05,1.44,5783.1,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-22,17.76,3.07,1.42,5834.4,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-23,17.76,3.08,1.42,5836.9,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-25,18.0,3.12,1.4,5916.3,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-26,17.73,3.09,1.41,5871.45,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-29,17.78,3.11,1.41,5904.1,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-04-30,17.85,3.13,1.4,5930.2,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-02,18.05,3.16,1.38,5999.35,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-03,17.89,3.13,1.4,5944.0,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-06,17.97,3.15,1.39,5971.05,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-07,18.19,3.19,1.37,6043.55,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-08,18.2,3.2,1.37,6069.3,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-09,18.11,3.19,1.37,6050.15,334.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-10,18.22,3.21,1.36,6094.75,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-11,18.26,3.22,1.36,6107.25,334.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-13,17.79,3.15,1.39,5980.45,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-14,17.88,3.16,1.38,5995.4,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-15,18.33,3.24,1.35,6146.75,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-16,18.33,3.25,1.35,6169.9,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-17,18.38,3.26,1.34,6187.3,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-20,18.37,3.25,1.35,6156.9,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-21,18.24,3.22,1.36,6114.1,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-22,18.15,3.21,1.36,6094.5,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-23,17.77,3.15,1.39,5967.05,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-24,17.88,3.15,1.39,5983.55,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-27,18.19,3.21,1.36,6083.15,334.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-28,18.25,3.22,1.36,6111.25,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-29,18.31,3.22,1.36,6104.3,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-30,18.37,3.23,1.36,6124.05,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-05-31,17.95,3.16,1.39,5985.95,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-03,17.81,3.13,1.4,5939.3,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-04,17.75,3.12,1.4,5919.45,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-05,17.77,3.12,1.4,5923.85,333.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-06,17.89,3.12,1.4,5921.4,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-07,17.76,3.1,1.41,5881.0,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-10,17.73,3.1,1.41,5878.0,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-11,17.47,3.06,1.43,5788.8,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-12,17.38,3.04,1.44,5760.2,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-13,17.2,3.01,1.45,5699.1,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-14,17.53,3.07,1.43,5808.4,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-17,17.75,3.09,1.42,5850.05,330.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-18,17.64,3.07,1.43,5813.6,330.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-19,17.68,3.07,1.42,5822.25,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-20,17.17,2.99,1.47,5655.9,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-21,17.2,2.99,1.46,5667.65,330.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-24,16.97,2.95,1.48,5590.25,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-25,17.03,2.96,1.48,5609.1,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-26,16.96,2.95,1.48,5588.7,330.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-27,17.28,2.98,1.46,5682.35,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-06-28,17.76,3.04,1.43,5842.2,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-01,17.96,3.07,1.4,5898.85,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-02,17.84,3.05,1.41,5857.55,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-03,17.57,2.98,1.42,5770.9,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-04,17.77,2.99,1.42,5836.95,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-05,17.87,3.0,1.41,5867.9,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-08,17.71,2.98,1.42,5811.55,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-09,17.85,3.0,1.41,5859.0,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-10,17.73,2.98,1.42,5816.7,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-11,18.09,3.04,1.39,5935.1,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-12,18.31,3.08,1.38,6009.0,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-15,18.36,3.09,1.37,6030.8,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-16,18.13,3.05,1.39,5955.25,328.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-17,18.18,3.06,1.38,5973.3,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-18,18.32,3.09,1.37,6038.05,330.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-19,18.3,3.09,1.37,6029.2,329.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-22,18.23,3.09,1.37,6031.8,331.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-23,18.32,3.11,1.36,6077.8,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-24,18.03,3.07,1.38,5990.5,332.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-25,17.68,3.02,1.4,5907.5,334.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-26,17.58,3.01,1.4,5886.2,335.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-29,17.31,2.93,1.44,5831.65,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-30,17.11,2.85,1.46,5755.05,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-07-31,17.05,2.84,1.47,5742.0,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-01,17.03,2.84,1.47,5727.85,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-02,16.88,2.81,1.48,5677.9,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-05,16.94,2.82,1.48,5685.4,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-06,16.51,2.75,1.52,5542.25,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-07,16.36,2.73,1.53,5519.1,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-08,16.5,2.76,1.51,5565.65,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-12,16.59,2.78,1.5,5612.4,338.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-13,16.84,2.82,1.48,5699.3,338.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-14,16.97,2.84,1.47,5742.3,338.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-16,16.35,2.73,1.53,5507.85,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-19,15.62,2.68,1.56,5414.75,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-20,15.58,2.68,1.56,5401.45,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-21,15.3,2.63,1.59,5302.55,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-22,15.6,2.68,1.56,5408.45,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-23,15.79,2.71,1.54,5471.75,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-26,15.8,2.71,1.54,5476.5,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-27,15.24,2.62,1.59,5287.45,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-28,15.23,2.62,1.6,5285.0,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-29,15.59,2.68,1.56,5409.05,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-08-30,15.77,2.71,1.54,5471.8,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-02,16.0,2.75,1.52,5550.75,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-03,15.4,2.65,1.58,5341.45,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-04,15.7,2.7,1.55,5448.1,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-05,16.12,2.77,1.51,5592.95,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-06,16.37,2.81,1.48,5680.4,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-10,17.14,2.95,1.42,5896.75,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-11,17.19,2.96,1.41,5913.15,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-12,17.0,2.89,1.44,5850.7,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-13,17.0,2.87,1.44,5850.6,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-16,16.98,2.85,1.45,5840.55,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-17,17.0,2.84,1.45,5850.2,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-18,17.15,2.86,1.49,5899.45,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-19,17.77,2.95,1.42,6115.55,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-20,17.47,2.88,1.47,6012.1,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-23,17.12,2.82,1.5,5889.75,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-24,17.13,2.79,1.51,5892.45,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-25,17.07,2.79,1.55,5873.85,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-26,17.1,2.79,1.55,5882.25,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-27,17.11,2.82,1.56,5833.2,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-09-30,16.82,2.77,1.56,5735.3,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-01,16.95,2.78,1.56,5780.05,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-03,17.33,2.82,1.54,5909.7,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-04,17.32,2.81,1.56,5907.3,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-07,17.32,2.81,1.56,5906.15,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-08,17.38,2.82,1.56,5928.4,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-09,17.62,2.86,1.54,6007.45,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-10,17.66,2.86,1.53,6020.95,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-11,17.88,2.9,1.52,6096.2,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-14,17.94,2.91,1.51,6112.7,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-15,17.85,2.9,1.52,6089.05,341.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-17,17.63,2.88,1.53,6045.85,343.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-18,18.02,2.95,1.49,6189.35,343.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-21,18.07,2.96,1.49,6204.95,343.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-22,18.01,2.95,1.49,6202.8,344.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-23,17.83,2.93,1.49,6178.35,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-24,17.79,2.93,1.5,6164.35,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-25,17.73,2.92,1.5,6144.9,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-28,17.61,2.9,1.51,6101.1,346.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-29,17.95,2.95,1.48,6220.9,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-30,18.04,2.97,1.47,6251.7,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-10-31,18.18,2.99,1.46,6299.15,346.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-01,18.2,3.0,1.46,6307.2,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-03,18.23,3.0,1.46,6317.35,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-05,18.06,2.97,1.47,6253.15,346.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-06,17.92,2.95,1.48,6215.15,347.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-07,17.78,2.94,1.49,6187.25,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-08,17.65,2.92,1.5,6140.75,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-11,17.48,2.89,1.52,6078.8,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-12,17.31,2.86,1.53,6018.05,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-13,17.23,2.85,1.54,5989.6,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-14,17.42,2.88,1.52,6056.15,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-18,17.76,2.95,1.49,6189.0,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-19,17.85,2.95,1.49,6203.35,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-20,17.61,2.91,1.51,6122.9,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-21,17.26,2.85,1.54,5999.05,348.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-22,17.71,2.85,1.55,5995.45,339.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-25,18.06,2.9,1.52,6115.35,339.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-26,17.94,2.88,1.53,6059.1,338.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-27,18.03,2.88,1.54,6057.1,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-28,18.13,2.89,1.53,6091.85,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-11-29,18.38,2.93,1.51,6176.1,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-02,18.51,2.95,1.5,6217.85,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-03,18.46,2.94,1.51,6201.85,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-04,18.34,2.92,1.52,6160.95,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-05,18.58,2.96,1.5,6241.1,336.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-06,18.58,2.97,1.49,6259.9,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-09,18.9,3.02,1.47,6363.9,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-10,18.8,3.01,1.47,6332.85,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-11,18.73,3.0,1.48,6307.9,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-12,18.52,2.96,1.5,6237.05,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-13,18.32,2.93,1.51,6168.4,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-16,18.27,2.92,1.52,6154.7,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-17,18.23,2.91,1.52,6139.05,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-18,18.46,2.95,1.5,6217.15,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-19,18.31,2.93,1.51,6166.65,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-20,18.63,2.98,1.49,6274.25,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-23,18.66,2.98,1.49,6284.5,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-24,18.61,2.98,1.49,6268.4,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-26,18.64,2.98,1.49,6278.9,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-27,18.75,3.0,1.48,6313.8,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-30,18.66,2.99,1.49,6291.1,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2013-12-31,18.7,2.99,1.48,6304.0,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-01,18.69,2.99,1.49,6301.65,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-02,18.46,2.95,1.5,6221.15,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-03,18.43,2.95,1.51,6211.15,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-06,18.37,2.94,1.51,6191.45,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-07,18.28,2.92,1.52,6162.25,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-08,18.32,2.93,1.52,6174.6,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2014-01-09,18.3,2.93,1.52,6168.35,337.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
