symbol,bse_symbol,company_name,source
KCP,KCP,KCP Limited,historic_data_archive7
SUNTECK,SUNTECK,Sunteck Realty Limited,historic_data_archive7
VIKASECO,VIKASECO,Vikas EcoTech Limited,historic_data_archive7
TIL,TIL,TIL Limited,historic_data_archive7
SAPPHIRE,SAPPHIRE,Sapphire Foods India Limited,historic_data_archive7
VIYASH,VIYASH,Viyash Scientific Limited,historic_data_archive7
SCHAND,SCHAND,S Chand And Company Limited,historic_data_archive7
RAMAPHO,RAMAPHO,Rama Phosphates Limited,historic_data_archive7
ONMOBILE,ONMOBILE,OnMobile Global Limited,historic_data_archive7
SHYAMMETL,SHYAMMETL,Shyam Metalics and Energy Limited,historic_data_archive7
KIRLPNU,KIRLPNU,Kirloskar Pneumatic Company Limited,historic_data_archive7
PRESTIGE,PRESTIGE,Prestige Estates Projects Limited,historic_data_archive7
SMSPHARMA,SMSPHARMA,SMS Pharmaceuticals Limited,historic_data_archive7
MAHLIFE,MAHLIFE,Mahindra Lifespace Developers Limited,historic_data_archive7
TORNTPOWER,TORNTPOWER,Torrent Power Limited,historic_data_archive7
MCL,NAN,Madhav Copper Limited,historic_data_archive7
ADANIPOWER,ADANIPOWER,Adani Power Limited,historic_data_archive7
FILATEX,FILATEX,Filatex India Limited,historic_data_archive7
ANTELOPUS,ANTELOPUS,Antelopus Selan Energy Limited,historic_data_archive7
PASUPTAC,PASUPTAC,Pasupati Acrylon Limited,historic_data_archive7
LTFOODS,LTFOODS,LT Foods Limited,historic_data_archive7
ESAFSFB,ESAFSFB,ESAF Small Finance Bank Limited,historic_data_archive7
ELGIRUBCO,NAN,Elgi Rubber Company Limited,historic_data_archive7
CPPLUS,CPPLUS,Aditya Infotech Limited,historic_data_archive7
AJOONI,NAN,Ajooni Biotech Limited,historic_data_archive7
IRB,IRB,IRB Infrastructure Developers Limited,historic_data_archive7
TCPLPACK,TCPLPACK,TCPL Packaging Limited,historic_data_archive7
SUPREME,SUPREME,Supreme Holdings & Hospitality (India) Limited,historic_data_archive7
ELECTHERM,ELECTHERM,Electrotherm (India) Limited,historic_data_archive7
KOTHARIPRO,KOTHARIPRO,Kothari Products Limited,historic_data_archive7
JKCEMENT,JKCEMENT,JK Cement Limited,historic_data_archive7
JSWHL,JSWHL,JSW Holdings Limited,historic_data_archive7
MANAKSTEEL,MANAKSTEEL,Manaksia Steels Limited,historic_data_archive7
VTL,VTL,Vardhman Textiles Limited,historic_data_archive7
MANYAVAR,MANYAVAR,Vedant Fashions Limited,historic_data_archive7
GUJAPOLLO,GUJAPOLLO,Gujarat Apollo Industries Limited,historic_data_archive7
BIL,BIL,Bhartiya International Limited,historic_data_archive7
MITCON,NAN,MITCON Consultancy & Engineering Services Limited,historic_data_archive7
BIOFILCHEM,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,historic_data_archive7
EMAMIPAP,EMAMIPAP,Emami Paper Mills Limited,historic_data_archive7
MANAKCOAT,MANAKCOAT,Manaksia Coated Metals & Industries Limited,historic_data_archive7
MIRCELECTR,MIRCELECTR,MIRC Electronics Limited,historic_data_archive7
MODIRUBBER,MODIRUBBER,Modi Rubber Limited,historic_data_archive7
KHADIM,KHADIM,Khadim India Limited,historic_data_archive7
RTNINDIA,RTNINDIA,RattanIndia Enterprises Limited,historic_data_archive7
VARDMNPOLY,VARDMNPOLY,Vardhman Polytex Limited,historic_data_archive7
MOLDTECH,MOLDTECH,Mold-Tek Technologies Limited,historic_data_archive7
HIRECT,HIRECT,Hind Rectifiers Limited,historic_data_archive7
ALLDIGI,ALLDIGI,Alldigi Tech Limited,historic_data_archive7
BSOFT,BSOFT,BIRLASOFT LIMITED,historic_data_archive7
SATIN,SATIN,Satin Creditcare Network Limited,historic_data_archive7
DISHTV,DISHTV,Dish TV India Limited,historic_data_archive7
ADVENZYMES,ADVENZYMES,Advanced Enzyme Technologies Limited,historic_data_archive7
BHARATRAS,BHARATRAS,Bharat Rasayan Limited,historic_data_archive7
PONNIERODE,PONNIERODE,Ponni Sugars (Erode) Limited,historic_data_archive7
JOCIL,NAN,Jocil Limited,historic_data_archive7
SCHNEIDER,SCHNEIDER,Schneider Electric Infrastructure Limited,historic_data_archive7
ZUARI,ZUARI,Zuari Agro Chemicals Limited,historic_data_archive7
ONEPOINT,NAN,One Point One Solutions Limited,historic_data_archive7
INDBANK,INDBANK,Indbank Merchant Banking Services Limited,historic_data_archive7
DEEDEV,DEEDEV,DEE Development Engineers Limited,historic_data_archive7
MINDACORP,MINDACORP,Minda Corporation Limited,historic_data_archive7
MAHAPEXLTD,MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,historic_data_archive7
DCMSRIND,DCMSRIND,DCM Shriram Industries Limited,historic_data_archive7
SURAJEST,SURAJEST,Suraj Estate Developers Limited,historic_data_archive7
PEARLPOLY,PEARLPOLY,Pearl Polymers Limited,historic_data_archive7
BEDMUTHA,BEDMUTHA,Bedmutha Industries Limited,historic_data_archive7
GUJGASLTD,GUJGASLTD,Gujarat Gas Limited,historic_data_archive7
GANECOS,GANECOS,Ganesha Ecosphere Limited,historic_data_archive7
LORDSCHLO,LORDSCHLO,Lords Chloro Alkali Limited,historic_data_archive7
ROSSELLIND,ROSSELLIND,Rossell India Limited,historic_data_archive7
IZMO,IZMO,IZMO Limited,historic_data_archive7
NHPC,NHPC,NHPC Limited,historic_data_archive7
TRENT,TRENT,Trent Limited,historic_data_archive7
SHALPAINTS,SHALPAINTS,Shalimar Paints Limited,historic_data_archive7
ORTEL,ORTEL,Ortel Communications Limited,historic_data_archive7
GODREJAGRO,GODREJAGRO,Godrej Agrovet Limited,historic_data_archive7
LFIC,NAN,Lakshmi Finance & Industrial Corporation Limited,historic_data_archive7
NORTHARC,NORTHARC,Northern Arc Capital Limited,historic_data_archive7
UDS,UDS,Updater Services Limited,historic_data_archive7
APTUS,APTUS,Aptus Value Housing Finance India Limited,historic_data_archive7
JAYNECOIND,JAYNECOIND,Jayaswal Neco Industries Limited,historic_data_archive7
UNITDSPR,UNITDSPR,United Spirits Limited,historic_data_archive7
GENCON,GENCON,Generic Engineering Construction and Projects Limited,historic_data_archive7
RAIN,RAIN,Rain Industries Limited,historic_data_archive7
WEBELSOLAR,WEBELSOLAR,Websol Energy System Limited,historic_data_archive7
ASMS,ASMS,Bartronics India Limited,historic_data_archive7
RADIANTCMS,RADIANTCMS,Radiant Cash Management Services Limited,historic_data_archive7
ISGEC,ISGEC,Isgec Heavy Engineering Limited,historic_data_archive7
NITCO,NITCO,Nitco Limited,historic_data_archive7
PNBGILTS,PNBGILTS,PNB Gilts Limited,historic_data_archive7
MANAKALUCO,MANAKALUCO,Manaksia Aluminium Company Limited,historic_data_archive7
HCLTECH,HCLTECH,HCL Technologies Limited,historic_data_archive7
SABEVENTS,SABEVENTS,Sab Events & Governance Now Media Limited,historic_data_archive7
MOTOGENFIN,MOTOGENFIN,The Motor & General Finance Limited,historic_data_archive7
BANKA,NAN,Banka BioLoo Limited,historic_data_archive7
PREMEXPLN,PREMEXPLN,Premier Explosives Limited,historic_data_archive7
BANG,BANG,Bang Overseas Limited,historic_data_archive7
JITFINFRA,JITFINFRA,JITF Infralogistics Limited,historic_data_archive7
MTARTECH,MTARTECH,Mtar Technologies Limited,historic_data_archive7
IRIS,IRIS,IRIS RegTech Solutions Limited,historic_data_archive7
DPWIRES,DPWIRES,D P Wires Limited,historic_data_archive7
BIRLAMONEY,BIRLAMONEY,Aditya Birla Money Limited,historic_data_archive7
PDMJEPAPER,PDMJEPAPER,Pudumjee Paper Products Limited,historic_data_archive7
WAAREEINDO,WAAREEINDO,Indosolar Limited,historic_data_archive7
MATRIMONY,MATRIMONY,Matrimony.Com Limited,historic_data_archive7
MANUGRAPH,MANUGRAPH,Manugraph India Limited,historic_data_archive7
NCC,NCC,NCC Limited,historic_data_archive7
GTPL,GTPL,GTPL Hathway Limited,historic_data_archive7
TEMBO,NAN,Tembo Global Industries Limited,historic_data_archive7
NFL,NFL,National Fertilizers Limited,historic_data_archive7
NETWORK18,NETWORK18,Network18 Media & Investments Limited,historic_data_archive7
AVANTIFEED,AVANTIFEED,Avanti Feeds Limited,historic_data_archive7
GSS,GSS,GSS Infotech Limited,historic_data_archive7
HMVL,HMVL,Hindustan Media Ventures Limited,historic_data_archive7
TVVISION,TVVISION,TV Vision Limited,historic_data_archive7
LUMAXTECH,LUMAXTECH,Lumax Auto Technologies Limited,historic_data_archive7
DEVYANI,DEVYANI,Devyani International Limited,historic_data_archive7
INDOCO,INDOCO,Indoco Remedies Limited,historic_data_archive7
RADAAN,RADAAN,Radaan Mediaworks India Limited,historic_data_archive7
RAMKY,RAMKY,Ramky Infrastructure Limited,historic_data_archive7
NDL,NDL,Nandan Denim Limited,historic_data_archive7
BALKRISHNA,BALKRISHNA,Balkrishna Paper Mills Limited,historic_data_archive7
ORIENTCEM,ORIENTCEM,Orient Cement Limited,historic_data_archive7
PTC,PTC,PTC India Limited,historic_data_archive7
ARCHIDPLY,ARCHIDPLY,Archidply Industries Limited,historic_data_archive7
SURAKSHA,SURAKSHA,Suraksha Diagnostic Limited,historic_data_archive7
GVPIL,GVPIL,GE Power India Limited,historic_data_archive7
KEI,KEI,KEI Industries Limited,historic_data_archive7
SETCO,SETCO,Setco Automotive Limited,historic_data_archive7
INVENTURE,INVENTURE,Inventure Growth & Securities Limited,historic_data_archive7
BAFNAPH,BAFNAPH,Bafna Pharmaceuticals Limited,historic_data_archive7
BFINVEST,BFINVEST,BF Investment Limited,historic_data_archive7
SHREERAMA,SHREERAMA,Shree Rama Multi-Tech Limited,historic_data_archive7
KANANIIND,KANANIIND,Kanani Industries Limited,historic_data_archive7
DBREALTY,DBREALTY,Valor Estate Limited,historic_data_archive7
JSWINFRA,JSWINFRA,JSW Infrastructure Limited,historic_data_archive7
KIOCL,KIOCL,KIOCL Limited,historic_data_archive7
SOLEX,NAN,Solex Energy Limited,historic_data_archive7
OFSS,OFSS,Oracle Financial Services Software Limited,historic_data_archive7
MARALOVER,MARALOVER,Maral Overseas Limited,historic_data_archive7
MRF,MRF,MRF Limited,historic_data_archive7
AADHARHFC,AADHARHFC,Aadhar Housing Finance Limited,historic_data_archive7
PARAGMILK,PARAGMILK,Parag Milk Foods Limited,historic_data_archive7
VAIBHAVGBL,VAIBHAVGBL,Vaibhav Global Limited,historic_data_archive7
ARE&M,ARE&M,Amara Raja Energy & Mobility Limited,historic_data_archive7
MAZDA,MAZDA,Mazda Limited,historic_data_archive7
MASKINVEST,NAN,Mask Investments Limited,historic_data_archive7
SPORTKING,SPORTKING,Sportking India Limited,historic_data_archive7
IITL,IITL,Industrial Investment Trust Limited,historic_data_archive7
EFCIL,EFCIL,EFC (I) Limited,historic_data_archive7
TCC,TCC,TCC Concept Limited,historic_data_archive7
NGLFINE,NGLFINE,NGL Fine-Chem Limited,historic_data_archive7
GOKEX,GOKEX,Gokaldas Exports Limited,historic_data_archive7
SADHNANIQ,SADHNANIQ,Sadhana Nitrochem Limited,historic_data_archive7
DCMFINSERV,DCMFINSERV,DCM Financial Services Limited,historic_data_archive7
REDINGTON,REDINGTON,Redington Limited,historic_data_archive7
VASCONEQ,VASCONEQ,Vascon Engineers Limited,historic_data_archive7
MOLDTKPAC,MOLDTKPAC,Mold-Tek Packaging Limited,historic_data_archive7
BELRISE,BELRISE,Belrise Industries Limited,historic_data_archive7
RUPA,RUPA,Rupa & Company Limited,historic_data_archive7
PANACHE,NAN,Panache Digilife Limited,historic_data_archive7
INDOSTAR,INDOSTAR,IndoStar Capital Finance Limited,historic_data_archive7
AURUM,AURUM,Aurum PropTech Limited,historic_data_archive7
UEL,UEL,Ujaas Energy Limited,historic_data_archive7
KABRAEXTRU,KABRAEXTRU,Kabra Extrusion Technik Limited,historic_data_archive7
ASAL,ASAL,Automotive Stampings and Assemblies Limited,historic_data_archive7
MBAPL,NAN,Madhya Bharat Agro Products Limited,historic_data_archive7
APLLTD,APLLTD,Alembic Pharmaceuticals Limited,historic_data_archive7
S&SPOWER,S&SPOWER,S&S Power Switchgears Limited,historic_data_archive7
JAYKAY,JAYKAY,Jaykay Enterprises Limited,historic_data_archive7
MONARCH,MONARCH,Monarch Networth Capital Limited,historic_data_archive7
SIGNATURE,SIGNATURE,Signatureglobal (India) Limited,historic_data_archive7
TIGERLOGS,TIGERLOGS,Tiger Logistics (India) Limited,historic_data_archive7
KSL,KSL,Kalyani Steels Limited,historic_data_archive7
SHAKTIPUMP,SHAKTIPUMP,Shakti Pumps (India) Limited,historic_data_archive7
LIBAS,NAN,Libas Consumer Products Limited,historic_data_archive7
TTKHLTCARE,TTKHLTCARE,TTK Healthcare Limited,historic_data_archive7
TCIFINANCE,TCIFINANCE,TCI Finance Limited,historic_data_archive7
MBLINFRA,MBLINFRA,MBL Infrastructure Limited,historic_data_archive7
ONELIFECAP,ONELIFECAP,Onelife Capital Advisors Limited,historic_data_archive7
RPEL,RPEL,Raghav Productivity Enhancers Limited,historic_data_archive7
ENDURANCE,ENDURANCE,Endurance Technologies Limited,historic_data_archive7
ALANKIT,ALANKIT,Alankit Limited,historic_data_archive7
ASTERDM,ASTERDM,Aster DM Healthcare Limited,historic_data_archive7
INDSWFTLAB,INDSWFTLAB,Ind-Swift Laboratories Limited,historic_data_archive7
GEECEE,GEECEE,GeeCee Ventures Limited,historic_data_archive7
SFL,SFL,Sheela Foam Limited,historic_data_archive7
AFIL,AFIL,Akme Fintrade (India) Limited,historic_data_archive7
SRHHYPOLTD,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,historic_data_archive7
BAJAJ-AUTO,BAJAJ-AUTO,Bajaj Auto Limited,historic_data_archive7
DBL,DBL,Dilip Buildcon Limited,historic_data_archive7
BAJAJFINSV,BAJAJFINSV,Bajaj Finserv Limited,historic_data_archive7
VETO,VETO,Veto Switchgears And Cables Limited,historic_data_archive7
KAYNES,KAYNES,Kaynes Technology India Limited,historic_data_archive7
IMFA,IMFA,Indian Metals & Ferro Alloys Limited,historic_data_archive7
RADIOCITY,RADIOCITY,Music Broadcast Limited,historic_data_archive7
DOLPHIN,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,historic_data_archive7
DBSTOCKBRO,DBSTOCKBRO,DB (International) Stock Brokers Limited,historic_data_archive7
BEPL,BEPL,Bhansali Engineering Polymers Limited,historic_data_archive7
PANACEABIO,PANACEABIO,Panacea Biotec Limited,historic_data_archive7
INDIASHLTR,INDIASHLTR,India Shelter Finance Corporation Limited,historic_data_archive7
SILINV,SILINV,SIL Investments Limited,historic_data_archive7
THEINVEST,THEINVEST,The Investment Trust Of India Limited,historic_data_archive7
TARMAT,TARMAT,Tarmat Limited,historic_data_archive7
MADHAV,MADHAV,Madhav Marbles and Granites Limited,historic_data_archive7
CMSINFO,CMSINFO,CMS Info Systems Limited,historic_data_archive7
AURIGROW,NAN,Auri Grow India Limited,historic_data_archive7
AHLEAST,AHLEAST,Asian Hotels (East) Limited,historic_data_archive7
HGINFRA,HGINFRA,H.G. Infra Engineering Limited,historic_data_archive7
ROLLT,ROLLT,Rollatainers Limited,historic_data_archive7
DIGISPICE,DIGISPICE,DiGiSPICE Technologies Limited,historic_data_archive7
JBMA,JBMA,JBM Auto Limited,historic_data_archive7
KPRMILL,KPRMILL,K.P.R. Mill Limited,historic_data_archive7
ANURAS,ANURAS,Anupam Rasayan India Limited,historic_data_archive7
ADANIENSOL,ADANIENSOL,Adani Energy Solutions Limited,historic_data_archive7
PENIND,PENIND,Pennar Industries Limited,historic_data_archive7
TOKYOPLAST,TOKYOPLAST,Tokyo Plast International Limited,historic_data_archive7
SHAREINDIA,SHAREINDIA,Share India Securities Limited,historic_data_archive7
LYKALABS,LYKALABS,Lyka Labs Limited,historic_data_archive7
SIGMAADV,SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,historic_data_archive7
BAJAJCON,BAJAJCON,Bajaj Consumer Care Limited,historic_data_archive7
INDIAMART,INDIAMART,Indiamart Intermesh Limited,historic_data_archive7
SHANTI,NAN,Shanti Overseas (India) Limited,historic_data_archive7
GNA,GNA,GNA Axles Limited,historic_data_archive7
GLENMARK,GLENMARK,Glenmark Pharmaceuticals Limited,historic_data_archive7
MOSCHIP,MOSCHIP,Moschip Technologies Limited,historic_data_archive7
DIXON,DIXON,Dixon Technologies (India) Limited,historic_data_archive7
NATCAPSUQ,NATCAPSUQ,Natural Capsules Limited,historic_data_archive7
SPMLINFRA,SPMLINFRA,SPML Infra Limited,historic_data_archive7
NILAINFRA,NILAINFRA,Nila Infrastructures Limited,historic_data_archive7
LCCINFOTEC,LCCINFOTEC,LCC Infotech Limited,historic_data_archive7
STAR,STAR,Strides Pharma Science Limited,historic_data_archive7
MANBA,MANBA,Manba Finance Limited,historic_data_archive7
PGIL,PGIL,Pearl Global Industries Limited,historic_data_archive7
GUJTHEM,GUJTHEM,Gujarat Themis Biosyn Limited,historic_data_archive7
MCLEODRUSS,MCLEODRUSS,Mcleod Russel India Limited,historic_data_archive7
MPSLTD,MPSLTD,MPS Limited,historic_data_archive7
AGARWALEYE,AGARWALEYE,Dr. Agarwal's Health Care Limited,historic_data_archive7
RADICO,RADICO,Radico Khaitan Limited,historic_data_archive7
V2RETAIL,V2RETAIL,V2 Retail Limited,historic_data_archive7
VIPULLTD,VIPULLTD,Vipul Limited,historic_data_archive7
SUNFLAG,SUNFLAG,Sunflag Iron And Steel Company Limited,historic_data_archive7
LOTUSEYE,LOTUSEYE,Lotus Eye Hospital and Institute Limited,historic_data_archive7
DEN,DEN,Den Networks Limited,historic_data_archive7
AEQUS,AEQUS,Aequs Limited,historic_data_archive7
LAURUSLABS,LAURUSLABS,Laurus Labs Limited,historic_data_archive7
GICL,NAN,Globe International Carriers Limited,historic_data_archive7
TRIGYN,TRIGYN,Trigyn Technologies Limited,historic_data_archive7
MANINFRA,MANINFRA,Man Infraconstruction Limited,historic_data_archive7
AUBANK,AUBANK,AU Small Finance Bank Limited,historic_data_archive7
GENUSPAPER,GENUSPAPER,Genus Paper & Boards Limited,historic_data_archive7
DBCORP,DBCORP,D.B.Corp Limited,historic_data_archive7
MONTECARLO,MONTECARLO,Monte Carlo Fashions Limited,historic_data_archive7
ATULAUTO,ATULAUTO,Atul Auto Limited,historic_data_archive7
VGUARD,VGUARD,V-Guard Industries Limited,historic_data_archive7
RAJTV,RAJTV,Raj Television Network Limited,historic_data_archive7
JSFB,JSFB,Jana Small Finance Bank Limited,historic_data_archive7
SANSERA,SANSERA,Sansera Engineering Limited,historic_data_archive7
PNGJL,PNGJL,P N Gadgil Jewellers Limited,historic_data_archive7
MOHITIND,MOHITIND,Mohit Industries Limited,historic_data_archive7
GENUSPOWER,GENUSPOWER,Genus Power Infrastructures Limited,historic_data_archive7
SEJALLTD,SEJALLTD,Sejal Glass Limited,historic_data_archive7
ARVINDFASN,ARVINDFASN,Arvind Fashions Limited,historic_data_archive7
WABAG,WABAG,VA Tech Wabag Limited,historic_data_archive7
LENSKART,LENSKART,Lenskart Solutions Limited,historic_data_archive7
PRIVISCL,PRIVISCL,Privi Speciality Chemicals Limited,historic_data_archive7
OAL,OAL,Oriental Aromatics Limited,historic_data_archive7
UNIDT,UNIDT,United Drilling Tools Limited,historic_data_archive7
RAINBOW,RAINBOW,Rainbow Childrens Medicare Limited,historic_data_archive7
IRCON,IRCON,Ircon International Limited,historic_data_archive7
FAZE3Q,FAZE3Q,Faze Three Limited,historic_data_archive7
SEPC,SEPC,SEPC Limited,historic_data_archive7
MKPL,MKPL,M K Proteins Limited,historic_data_archive7
HYBRIDFIN,HYBRIDFIN,Hybrid Financial Services Limited,historic_data_archive7
SITINET,SITINET,Siti Networks Limited,historic_data_archive7
BMWVENTLTD,BMWVENTLTD,BMW Ventures Limited,historic_data_archive7
DOLATALGO,DOLATALGO,Dolat Algotech Limited,historic_data_archive7
ZEEMEDIA,ZEEMEDIA,Zee Media Corporation Limited,historic_data_archive7
KAMATHOTEL,KAMATHOTEL,Kamat Hotels (I) Limited,historic_data_archive7
KIMS,KIMS,Krishna Institute of Medical Sciences Limited,historic_data_archive7
LOYALTEX,LOYALTEX,Loyal Textile Mills Limited,historic_data_archive7
SPCENET,NAN,Spacenet Enterprises India Limited,historic_data_archive7
LEMONTREE,LEMONTREE,Lemon Tree Hotels Limited,historic_data_archive7
VAISHALI,NAN,Vaishali Pharma Limited,historic_data_archive7
GOLDENTOBC,GOLDENTOBC,Golden Tobacco Limited,historic_data_archive7
CHEVIOT,CHEVIOT,Cheviot Company Limited,historic_data_archive7
TIINDIA,TIINDIA,Tube Investments of India Limited,historic_data_archive7
PRITI,NAN,Priti International Limited,historic_data_archive7
IL&FSTRANS,IL&FSTRANS,IL&FS Transportation Networks Limited,historic_data_archive7
WSTCSTPAPR,WSTCSTPAPR,West Coast Paper Mills Limited,historic_data_archive7
FOODSIN,FOODSIN,Foods & Inns Limited,historic_data_archive7
RBLBANK,RBLBANK,RBL Bank Limited,historic_data_archive7
TATACAP,TATACAP,Tata Capital Limited,historic_data_archive7
AGIIL,AGIIL,Agi Infra Limited,historic_data_archive7
SAGARDEEP,NAN,Sagardeep Alloys Limited,historic_data_archive7
BCONCEPTS,BCONCEPTS,Brand Concepts Limited,historic_data_archive7
HERITGFOOD,HERITGFOOD,Heritage Foods Limited,historic_data_archive7
SPLIL,SPLIL,SPL Industries Limited,historic_data_archive7
SAREGAMA,SAREGAMA,Saregama India Limited,historic_data_archive7
SHYAMCENT,SHYAMCENT,Shyam Century Ferrous Limited,historic_data_archive7
JYOTICNC,JYOTICNC,Jyoti CNC Automation Limited,historic_data_archive7
SOUTHWEST,SOUTHWEST,South West Pinnacle Exploration Limited,historic_data_archive7
ADFFOODS,ADFFOODS,ADF Foods Limited,historic_data_archive7
HATHWAY,HATHWAY,Hathway Cable & Datacom Limited,historic_data_archive7
PAYTM,PAYTM,One 97 Communications Limited,historic_data_archive7
JETFREIGHT,JETFREIGHT,Jet Freight Logistics Limited,historic_data_archive7
SINCLAIR,SINCLAIR,Sinclairs Hotels Limited,historic_data_archive7
TEAMLEASE,TEAMLEASE,Teamlease Services Limited,historic_data_archive7
CNL,CNL,Creative Newtech Limited,historic_data_archive7
NATCOPHARM,NATCOPHARM,Natco Pharma Limited,historic_data_archive7
KSHINTL,KSHINTL,KSH International Limited,historic_data_archive7
PARKHOTELS,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,historic_data_archive7
SANGHVIMOV,SANGHVIMOV,Sanghvi Movers Limited,historic_data_archive7
DIACABS,DIACABS,Diamond Power Infrastructure Limited,historic_data_archive7
ASPINWALL,NAN,Aspinwall and Company Limited,historic_data_archive7
STARTECK,STARTECK,Starteck Finance Limited,historic_data_archive7
MANINDS,MANINDS,Man Industries (India) Limited,historic_data_archive7
CHEMBOND,CHEMBOND,Chembond Material Technologies Limited,historic_data_archive7
NIVABUPA,NIVABUPA,Niva Bupa Health Insurance Company Limited,historic_data_archive7
MITTAL,NAN,Mittal Life Style Limited,historic_data_archive7
ORIENTALTL,ORIENTALTL,Oriental Trimex Limited,historic_data_archive7
MHRIL,MHRIL,Mahindra Holidays & Resorts India Limited,historic_data_archive7
KSB,KSB,Ksb Limited,historic_data_archive7
SANGHIIND,SANGHIIND,Sanghi Industries Limited,historic_data_archive7
GREENPOWER,GREENPOWER,Orient Green Power Company Limited,historic_data_archive7
