"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL IT & TELECOM","13 Jan 2026","10211.35","10270","10113.65","10196.35"
"NIFTY MIDSMALL IT & TELECOM","12 Jan 2026","10233.55","10249.95","10053.1","10181.95"
"NIFTY MIDSMALL IT & TELECOM","09 Jan 2026","10349.85","10417.25","10197.7","10235.90"
"NIFTY MIDSMALL IT & TELECOM","08 Jan 2026","10420.8","10465.1","10251","10265.00"
"NIFTY MIDSMALL IT & TELECOM","07 Jan 2026","10168.55","10442.45","10152.2","10417.35"
"NIFTY MIDSMALL IT & TELECOM","06 Jan 2026","10180.85","10203.05","10130.2","10175.85"
"NIFTY MIDSMALL IT & TELECOM","05 Jan 2026","10255.3","10273.55","10146.45","10176.70"
"NIFTY MIDSMALL IT & TELECOM","02 Jan 2026","10241.05","10267.05","10179.05","10250.00"
"NIFTY MIDSMALL IT & TELECOM","01 Jan 2026","10173.9","10259.1","10149.8","10215.05"
"NIFTY MIDSMALL IT & TELECOM","31 Dec 2025","10172.35","10281.15","10054.55","10125.60"
"NIFTY MIDSMALL IT & TELECOM","30 Dec 2025","10212.65","10215.6","10106","10132.75"
"NIFTY MIDSMALL IT & TELECOM","29 Dec 2025","10294.5","10333.8","10192.1","10226.75"
"NIFTY MIDSMALL IT & TELECOM","26 Dec 2025","10362.55","10420.2","10243.45","10259.35"
"NIFTY MIDSMALL IT & TELECOM","24 Dec 2025","10465.85","10467.2","10356.65","10375.10"
"NIFTY MIDSMALL IT & TELECOM","23 Dec 2025","10507.4","10507.65","10387.1","10459.95"
"NIFTY MIDSMALL IT & TELECOM","22 Dec 2025","10476.5","10533.9","10426.8","10502.70"
"NIFTY MIDSMALL IT & TELECOM","19 Dec 2025","10343.95","10454.95","10292","10446.35"
"NIFTY MIDSMALL IT & TELECOM","18 Dec 2025","10234.05","10303.25","10158.5","10266.95"
"NIFTY MIDSMALL IT & TELECOM","17 Dec 2025","10275.2","10349.65","10211.1","10235.45"
"NIFTY MIDSMALL IT & TELECOM","16 Dec 2025","10319.85","10331.5","10238.4","10284.90"
"NIFTY MIDSMALL IT & TELECOM","15 Dec 2025","10405.1","10417.4","10318.55","10339.65"
"NIFTY MIDSMALL IT & TELECOM","12 Dec 2025","10321.1","10398.9","10280.35","10390.20"
"NIFTY MIDSMALL IT & TELECOM","11 Dec 2025","10095.6","10292.65","10078.1","10284.45"
"NIFTY MIDSMALL IT & TELECOM","10 Dec 2025","10279.55","10326.25","10070.7","10091.15"
"NIFTY MIDSMALL IT & TELECOM","09 Dec 2025","10280.95","10285.5","10105.6","10258.35"
"NIFTY MIDSMALL IT & TELECOM","08 Dec 2025","10578.35","10589","10248.85","10314.35"
"NIFTY MIDSMALL IT & TELECOM","05 Dec 2025","10523","10591.6","10469.1","10565.60"
"NIFTY MIDSMALL IT & TELECOM","04 Dec 2025","10414.7","10557.95","10396.9","10520.10"
"NIFTY MIDSMALL IT & TELECOM","03 Dec 2025","10351.15","10442.85","10341.3","10386.50"
