"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL HEALTHCARE","26 Dec 2025","43889.65","43975.35","43745.2","43833.60"
"NIFTY MIDSMALL HEALTHCARE","24 Dec 2025","44065.55","44109.05","43827.9","43869.60"
"NIFTY MIDSMALL HEALTHCARE","23 Dec 2025","44121.85","44154.1","43890.65","44029.85"
"NIFTY MIDSMALL HEALTHCARE","22 Dec 2025","43794.9","44124.75","43718.45","44068.55"
"NIFTY MIDSMALL HEALTHCARE","19 Dec 2025","43186.55","43752.3","43150.85","43673.90"
"NIFTY MIDSMALL HEALTHCARE","18 Dec 2025","43057","43147.95","42579.3","43089.70"
"NIFTY MIDSMALL HEALTHCARE","17 Dec 2025","43169.8","43285.25","42921.15","43050.90"
"NIFTY MIDSMALL HEALTHCARE","16 Dec 2025","43329.75","43346.1","43027.95","43092.35"
"NIFTY MIDSMALL HEALTHCARE","15 Dec 2025","43474","43476.75","43088.55","43329.25"
"NIFTY MIDSMALL HEALTHCARE","12 Dec 2025","43370.1","43554.95","43258.45","43474.10"
"NIFTY MIDSMALL HEALTHCARE","11 Dec 2025","43101.65","43343","42851.5","43248.10"
"NIFTY MIDSMALL HEALTHCARE","10 Dec 2025","43325.1","43453.4","43024.45","43090.60"
"NIFTY MIDSMALL HEALTHCARE","09 Dec 2025","43047.9","43318.6","42593.85","43241.90"
"NIFTY MIDSMALL HEALTHCARE","08 Dec 2025","44009.8","44030.35","43052.45","43171.45"
"NIFTY MIDSMALL HEALTHCARE","05 Dec 2025","44038.35","44108.05","43816.7","44045.50"
"NIFTY MIDSMALL HEALTHCARE","04 Dec 2025","44121.1","44169.45","43938.4","44045.40"
"NIFTY MIDSMALL HEALTHCARE","03 Dec 2025","44261.15","44403.4","43850.8","44132.45"
"NIFTY MIDSMALL HEALTHCARE","02 Dec 2025","44157.15","44264.8","43912.65","44220.45"
"NIFTY MIDSMALL HEALTHCARE","01 Dec 2025","44384.15","44387.8","43963.1","44099.15"
"NIFTY MIDSMALL HEALTHCARE","28 Nov 2025","44173.95","44266.6","44021.5","44227.50"
"NIFTY MIDSMALL HEALTHCARE","27 Nov 2025","44262","44299.05","43972.6","44077.60"
"NIFTY MIDSMALL HEALTHCARE","26 Nov 2025","43769.65","44195.05","43661.9","44162.65"
"NIFTY MIDSMALL HEALTHCARE","25 Nov 2025","43530.5","43766.35","43348.4","43711.85"
"NIFTY MIDSMALL HEALTHCARE","24 Nov 2025","43710.05","43755.75","43387.05","43514.95"
"NIFTY MIDSMALL HEALTHCARE","21 Nov 2025","43914.55","43987.1","43621.25","43714.00"
"NIFTY MIDSMALL HEALTHCARE","20 Nov 2025","44040.95","44078.6","43831.8","43933.30"
"NIFTY MIDSMALL HEALTHCARE","19 Nov 2025","44262.15","44279.15","43889.6","43938.05"
"NIFTY MIDSMALL HEALTHCARE","18 Nov 2025","44716.95","44724.5","44122.85","44188.60"
"NIFTY MIDSMALL HEALTHCARE","17 Nov 2025","44386.35","44699.3","44224.45","44626.60"
"NIFTY MIDSMALL HEALTHCARE","14 Nov 2025","44264.8","44407.5","44099.3","44295.75"
"NIFTY MIDSMALL HEALTHCARE","13 Nov 2025","44384.1","44667.25","44180.55","44221.70"
"NIFTY MIDSMALL HEALTHCARE","12 Nov 2025","44041.55","44323.6","43787.3","44273.80"
"NIFTY MIDSMALL HEALTHCARE","11 Nov 2025","44237.6","44254.3","43729.55","43799.10"
"NIFTY MIDSMALL HEALTHCARE","10 Nov 2025","44143.7","44204.75","43898.05","44106.65"
"NIFTY MIDSMALL HEALTHCARE","07 Nov 2025","44034.25","44062.75","43746.15","44012.30"
"NIFTY MIDSMALL HEALTHCARE","06 Nov 2025","44585.7","44640.55","44007.35","44089.65"
"NIFTY MIDSMALL HEALTHCARE","04 Nov 2025","44779.25","44799.5","44428.1","44514.95"
"NIFTY MIDSMALL HEALTHCARE","03 Nov 2025","44195.8","44776.15","44163.1","44707.45"
"NIFTY MIDSMALL HEALTHCARE","31 Oct 2025","44443.05","44470.35","44026.35","44083.40"
"NIFTY MIDSMALL HEALTHCARE","30 Oct 2025","44471.9","44473.05","44063.8","44389.20"
