"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Feb 2026","20821.4","20933","20739.25","20882.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Feb 2026","20677.3","20801.3","20513.15","20745.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Feb 2026","20862.95","20938.9","20639.6","20723.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Feb 2026","20739.2","20959.45","20692.15","20880.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Feb 2026","21121.05","21131.1","20664.9","20732.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Feb 2026","20875.2","21082.6","20869.2","21065.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Feb 2026","20757.9","20855.25","20646.95","20841.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Feb 2026","20524.35","20792.15","20344.3","20778.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Feb 2026","21065.95","21065.95","20733.65","20839.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Feb 2026","21216.1","21282.25","21029.1","21252.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Feb 2026","21300","21300","21107.9","21208.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Feb 2026","21231.95","21293.2","21099.65","21245.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Feb 2026","20873.45","21105.7","20818.4","21081.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Feb 2026","20719.4","20752.2","20428.35","20722.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Feb 2026","20799.15","20850.2","20598.65","20818.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Feb 2026","20654.65","20897.4","20535.5","20858.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","03 Feb 2026","20940.9","21233.05","20559.95","20630.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Feb 2026","19807.8","20107.85","19569.35","20050.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Feb 2026","20482.9","20488.15","19314.15","19864.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Jan 2026","20726","20826.5","20480.95","20616.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Jan 2026","20843.8","20931.55","20676.95","20862.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Jan 2026","20504.9","20799.8","20475.15","20773.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Jan 2026","20298","20468.45","20062.5","20399.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Jan 2026","20750.15","20770.95","20151.9","20203.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Jan 2026","20591.55","20794.95","20439.05","20660.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Jan 2026","20578.05","20761.2","20147.15","20372.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Jan 2026","21117.5","21135.65","20554.9","20618.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Jan 2026","21163.2","21212.25","21034.9","21124.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Jan 2026","21001.1","21299.4","20990.95","21217.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","14 Jan 2026","20606.9","20958.15","20553.95","20914.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Jan 2026","20737.45","20822.45","20406.65","20614.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Jan 2026","20564.1","20683.8","20353","20638.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Jan 2026","20693.9","20915.25","20453.15","20540.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Jan 2026","21109.65","21109.65","20700.65","20741.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 Jan 2026","21080.1","21165.7","21010.55","21121.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Jan 2026","21053.1","21171","20917.25","21057.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Jan 2026","21026.05","21091.8","20877.6","21005.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Jan 2026","20811.3","20986.5","20756.45","20956.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Jan 2026","20768.4","20785.3","20612","20744.10"
