date,fii_net,dii_net,nifty_pcr,source,variant,dii_buy,dii_sell,fii_buy,fii_sell,granularity,fii_idx_fut_long,is_fo_monthly_expiry,fii_net_raw,fii_net_settlement_adj,dii_net_raw,dii_net_settlement_adj,fii_fut_long_short_ratio,fii_idx_fut_short,fii_idx_put_oi,fii_idx_call_oi
2016-10-10,-547.26,468.96,,historic_data_fii_dii,combined,2058.51,1589.55,1742.57,2289.83,daily,,False,-547.26,-547.26,468.96,468.96,,,,
2016-10-11,-733.49,639.19,,historic_data_fii_dii,combined,2999.8,2360.61,5591.93,6325.42,daily,,False,-733.49,-733.49,639.19,639.19,,,,
2016-10-13,-911.53,679.49,,historic_data_fii_dii,combined,2933.9,2254.41,6244.03,7155.56,daily,,False,-911.53,-911.53,679.49,679.49,,,,
2016-10-14,-946.42,556.9,,historic_data_fii_dii,combined,2837.8,2280.9,3983.06,4929.48,daily,,False,-946.42,-946.42,556.9,556.9,,,,
2016-10-17,-456.64,235.57,,historic_data_fii_dii,combined,2404.48,2168.91,4487.25,4943.89,daily,,False,-456.64,-456.64,235.57,235.57,,,,
2016-10-18,345.04,173.36,,historic_data_fii_dii,combined,2323.82,2150.46,5626.87,5281.83,daily,,False,345.04,345.04,173.36,173.36,,,,
2016-10-19,-282.77,724.64,,historic_data_fii_dii,combined,2711.43,1986.79,4218.46,4501.23,daily,,False,-282.77,-282.77,724.64,724.64,,,,
2016-10-20,7.3,583.22,,historic_data_fii_dii,combined,2480.7,1897.48,2751.57,2744.27,daily,,False,7.3,7.3,583.22,583.22,,,,
2016-10-21,-272.91,500.37,,historic_data_fii_dii,combined,2517.59,2017.22,3501.42,3774.33,daily,,False,-272.91,-272.91,500.37,500.37,,,,
2016-10-24,-325.13,333.26,,historic_data_fii_dii,combined,2119.48,1786.22,3014.06,3339.19,daily,,False,-325.13,-325.13,333.26,333.26,,,,
2016-10-25,-606.34,389.11,,historic_data_fii_dii,combined,2104.76,1715.65,3471.76,4078.1,daily,,False,-606.34,-606.34,389.11,389.11,,,,
2016-10-26,-1450.65,989.46,,historic_data_fii_dii,combined,2825.97,1836.51,3905.18,5355.83,daily,,False,-1450.65,-1450.65,989.46,989.46,,,,
2016-10-27,-325.13,500.37,,historic_data_fii_dii,combined,3291.89,2435.39,6195.8,6665.73,daily,,True,-469.93,-325.13,856.5,500.37,,,,
2016-10-28,-777.58,1124.08,,historic_data_fii_dii,combined,2926.42,1802.34,4634.23,5411.81,daily,,False,-777.58,-777.58,1124.08,1124.08,,,,
2016-10-30,-106.77,13.15,,historic_data_fii_dii,combined,30.96,17.81,17.21,123.98,daily,,False,-106.77,-106.77,13.15,13.15,,,,
2016-11-01,-1319.24,900.99,,historic_data_fii_dii,combined,1848.47,947.48,3157.82,4477.06,daily,,False,-1319.24,-1319.24,900.99,900.99,,,,
2016-11-02,-1112.66,1222.12,,historic_data_fii_dii,combined,2953.99,1731.87,2976.24,4088.9,daily,,False,-1112.66,-1112.66,1222.12,1222.12,,,,
2016-11-03,378.36,-432.81,,historic_data_fii_dii,combined,1163.15,1595.96,3499.01,3120.65,daily,,False,378.36,378.36,-432.81,-432.81,,,,
2016-11-05,-362.19,729.59,,historic_data_fii_dii,combined,2166.17,1436.58,4131.71,4493.9,daily,,False,-362.19,-362.19,729.59,729.59,,,,
2016-11-07,1055.8,-610.57,,historic_data_fii_dii,combined,1519.64,2130.21,4865.31,3809.51,daily,,False,1055.8,1055.8,-610.57,-610.57,,,,
2016-11-08,608.35,-621.65,,historic_data_fii_dii,combined,1870.93,2492.58,4981.46,4373.11,daily,,False,608.35,608.35,-621.65,-621.65,,,,
2016-11-11,-1493.27,64.72,,historic_data_fii_dii,combined,2887.44,2822.72,5048.86,6542.13,daily,,False,-1493.27,-1493.27,64.72,64.72,,,,
2016-11-15,-2353.82,-104.83,,historic_data_fii_dii,combined,4810.16,4914.99,8957.98,11311.8,daily,,False,-2353.82,-2353.82,-104.83,-104.83,,,,
2016-11-16,-1957.04,2344.31,,historic_data_fii_dii,combined,4887.66,2543.35,7341.61,9298.65,daily,,False,-1957.04,-1957.04,2344.31,2344.31,,,,
2016-11-17,-983.93,1144.15,,historic_data_fii_dii,combined,2789.11,1644.96,4577.69,5561.62,daily,,False,-983.93,-983.93,1144.15,1144.15,,,,
2016-11-18,-926.32,1143.44,,historic_data_fii_dii,combined,2641.1,1497.66,4112.43,5038.75,daily,,False,-926.32,-926.32,1143.44,1143.44,,,,
2016-11-21,-1310.82,1211.01,,historic_data_fii_dii,combined,2635.37,1424.36,4323.6,5634.42,daily,,False,-1310.82,-1310.82,1211.01,1211.01,,,,
2016-11-22,-692.85,1075.2,,historic_data_fii_dii,combined,2727.86,1652.66,4418.49,5111.34,daily,,False,-692.85,-692.85,1075.2,1075.2,,,,
2016-11-23,-1023.12,1254.67,,historic_data_fii_dii,combined,2695.57,1440.9,4265.03,5288.15,daily,,False,-1023.12,-1023.12,1254.67,1254.67,,,,
2016-11-24,-983.93,1144.15,,historic_data_fii_dii,combined,3819.15,2170.93,6175.67,8185.82,daily,,True,-2010.15,-983.93,1648.22,1144.15,,,,
2016-11-25,-372.88,997.84,,historic_data_fii_dii,combined,2695.81,1697.97,3849.34,4222.22,daily,,False,-372.88,-372.88,997.84,997.84,,,,
2016-11-28,-1436.4,1233.79,,historic_data_fii_dii,combined,2494.85,1261.06,3960.46,5396.86,daily,,False,-1436.4,-1436.4,1233.79,1233.79,,,,
2016-11-29,-715.3,534.2,,historic_data_fii_dii,combined,2168.59,1634.39,4684.1,5399.4,daily,,False,-715.3,-715.3,534.2,534.2,,,,
2016-11-30,-434.42,676.68,,historic_data_fii_dii,combined,2997.27,2320.59,14567.84,15002.26,daily,,False,-434.42,-434.42,676.68,676.68,,,,
2016-12-01,-540.99,141.25,,historic_data_fii_dii,combined,1860.65,1719.4,3090.47,3631.46,daily,,False,-540.99,-540.99,141.25,141.25,,,,
2016-12-02,-398.37,545.07,,historic_data_fii_dii,combined,2916.73,2371.66,4689.99,5088.36,daily,,False,-398.37,-398.37,545.07,545.07,,,,
2016-12-05,24.14,258.35,,historic_data_fii_dii,combined,1553.11,1294.76,3483.87,3459.73,daily,,False,24.14,24.14,258.35,258.35,,,,
2016-12-07,212.92,119.27,,historic_data_fii_dii,combined,2150.98,2031.71,4115.94,3903.02,daily,,False,212.92,212.92,119.27,119.27,,,,
2016-12-08,1203.71,-392.47,,historic_data_fii_dii,combined,1908.44,2300.91,5754.75,4551.04,daily,,False,1203.71,1203.71,-392.47,-392.47,,,,
2016-12-09,-593.61,-12.9,,historic_data_fii_dii,combined,2644.4,2657.3,3565.83,4159.44,daily,,False,-593.61,-593.61,-12.9,-12.9,,,,
2016-12-12,-94.45,-266.2,,historic_data_fii_dii,combined,962.26,1228.46,2550.99,2645.44,daily,,False,-94.45,-94.45,-266.2,-266.2,,,,
2016-12-13,-2181.03,178.92,,historic_data_fii_dii,combined,1531.99,1353.07,3969.39,6150.42,daily,,False,-2181.03,-2181.03,178.92,178.92,,,,
2016-12-14,-632.29,210.86,,historic_data_fii_dii,combined,1749.48,1538.62,4178.33,4810.62,daily,,False,-632.29,-632.29,210.86,210.86,,,,
2016-12-15,-611.97,-177.48,,historic_data_fii_dii,combined,1989.21,2166.69,3780.65,4392.62,daily,,False,-611.97,-611.97,-177.48,-177.48,,,,
2016-12-16,-90.36,30.48,,historic_data_fii_dii,combined,2184.45,2153.97,6835.01,6925.37,daily,,False,-90.36,-90.36,30.48,30.48,,,,
2016-12-19,-535.77,556.36,,historic_data_fii_dii,combined,1811.32,1254.96,3078.44,3614.21,daily,,False,-535.77,-535.77,556.36,556.36,,,,
2016-12-20,-685.93,418.93,,historic_data_fii_dii,combined,1798.47,1379.54,3278.43,3964.36,daily,,False,-685.93,-685.93,418.93,418.93,,,,
2016-12-21,-1178.08,1057.96,,historic_data_fii_dii,combined,2097.8,1039.84,3610.69,4788.77,daily,,False,-1178.08,-1178.08,1057.96,1057.96,,,,
2016-12-22,-614.4,319.79,,historic_data_fii_dii,combined,1891.26,1571.47,3652.17,4266.57,daily,,False,-614.4,-614.4,319.79,319.79,,,,
2016-12-23,-1462.65,1614.94,,historic_data_fii_dii,combined,2624.87,1009.93,2073.85,3536.5,daily,,False,-1462.65,-1462.65,1614.94,1614.94,,,,
2016-12-26,-1095.04,1065.39,,historic_data_fii_dii,combined,2106.71,1041.32,987.6,2082.64,daily,,False,-1095.04,-1095.04,1065.39,1065.39,,,,
2016-12-27,-712.17,1502.41,,historic_data_fii_dii,combined,2558.64,1056.23,1630.58,2342.75,daily,,False,-712.17,-712.17,1502.41,1502.41,,,,
2016-12-28,-527.06,824.84,,historic_data_fii_dii,combined,2206.64,1381.8,2294.86,2821.92,daily,,False,-527.06,-527.06,824.84,824.84,,,,
2016-12-29,-712.17,1065.39,,historic_data_fii_dii,combined,3094.12,2136.29,4487.84,5150.13,daily,,True,-662.29,-712.17,957.83,1065.39,,,,
2016-12-30,-585.64,725.26,,historic_data_fii_dii,combined,2858.92,2133.66,2227.16,2812.8,daily,,False,-585.64,-585.64,725.26,725.26,,,,
2017-01-02,92.73,1133.74,,historic_data_fii_dii,combined,3460.36,2326.62,5530.41,5437.68,daily,,False,92.73,92.73,1133.74,1133.74,,,,
2017-01-03,-198.27,254.21,,historic_data_fii_dii,combined,3061.44,2807.23,5205.38,5403.65,daily,,False,-198.27,-198.27,254.21,254.21,,,,
2017-01-06,-517.31,171.65,,historic_data_fii_dii,combined,2444.58,2272.93,4498.52,5015.83,daily,,False,-517.31,-517.31,171.65,171.65,,,,
2017-01-08,-945.83,1390.65,,historic_data_fii_dii,combined,4313.29,2922.64,4515.64,5461.47,daily,,False,-945.83,-945.83,1390.65,1390.65,,,,
2017-01-09,-832.81,731.72,,historic_data_fii_dii,combined,2823.47,2091.75,3152.87,3985.68,daily,,False,-832.81,-832.81,731.72,731.72,,,,
2017-01-11,1038.31,-667.91,,historic_data_fii_dii,combined,4519.98,5187.89,6131.83,5093.52,daily,,False,1038.31,1038.31,-667.91,-667.91,,,,
2017-01-12,306.11,176.19,,historic_data_fii_dii,combined,2335.29,2159.1,4564.7,4258.59,daily,,False,306.11,306.11,176.19,176.19,,,,
2017-01-13,-117.59,-473.5,,historic_data_fii_dii,combined,2345.04,2818.54,3227.58,3345.17,daily,,False,-117.59,-117.59,-473.5,-473.5,,,,
2017-01-16,-347.25,203.45,,historic_data_fii_dii,combined,2270.61,2067.16,2380.5,2727.75,daily,,False,-347.25,-347.25,203.45,203.45,,,,
2017-01-17,142.21,-607.23,,historic_data_fii_dii,combined,2096.26,2703.49,3448.66,3306.45,daily,,False,142.21,142.21,-607.23,-607.23,,,,
2017-01-19,-132.26,379.63,,historic_data_fii_dii,combined,2544.6,2164.97,4091.02,4223.28,daily,,False,-132.26,-132.26,379.63,379.63,,,,
2017-01-20,-26.34,-175.48,,historic_data_fii_dii,combined,2364.1,2539.58,4510.7,4537.04,daily,,False,-26.34,-26.34,-175.48,-175.48,,,,
2017-01-23,-288.8,519.99,,historic_data_fii_dii,combined,2765.23,2245.24,4301.89,4590.69,daily,,False,-288.8,-288.8,519.99,519.99,,,,
2017-01-24,93.95,533.49,,historic_data_fii_dii,combined,2803.45,2269.96,5052.29,4958.34,daily,,False,93.95,93.95,533.49,533.49,,,,
2017-01-25,1378.81,383.03,,historic_data_fii_dii,combined,3575.81,3192.78,8874.28,7495.47,daily,,False,1378.81,1378.81,383.03,383.03,,,,
2017-01-27,211.77,482.52,,historic_data_fii_dii,combined,2807.64,2325.12,5828.97,5617.2,daily,,False,211.77,211.77,482.52,482.52,,,,
2017-01-30,607.36,40.04,,historic_data_fii_dii,combined,2525.39,2485.35,3212.83,2605.47,daily,,False,607.36,607.36,40.04,40.04,,,,
2017-01-31,-532.88,237.37,,historic_data_fii_dii,combined,3726.34,3488.97,4608.79,5141.67,daily,,False,-532.88,-532.88,237.37,237.37,,,,
2017-02-01,-260.64,20.66,,historic_data_fii_dii,combined,1630.57,1609.91,959.07,1219.71,daily,,False,-260.64,-260.64,20.66,20.66,,,,
2017-02-02,108.59,-110.89,,historic_data_fii_dii,combined,3083.74,3194.63,5360.88,5252.29,daily,,False,108.59,108.59,-110.89,-110.89,,,,
2017-02-03,122.94,-83.21,,historic_data_fii_dii,combined,3034.36,3117.57,4985.13,4862.19,daily,,False,122.94,122.94,-83.21,-83.21,,,,
2017-02-05,-611.82,541.39,,historic_data_fii_dii,combined,2530.28,1988.89,5494.72,6106.54,daily,,False,-611.82,-611.82,541.39,541.39,,,,
2017-02-06,-59.13,222.29,,historic_data_fii_dii,combined,2420.69,2198.4,4246.62,4305.75,daily,,False,-59.13,-59.13,222.29,222.29,,,,
2017-02-08,473.72,-232.95,,historic_data_fii_dii,combined,2671.26,2904.21,4061.95,3588.23,daily,,False,473.72,473.72,-232.95,-232.95,,,,
2017-02-11,1032.88,-456.51,,historic_data_fii_dii,combined,4042.38,4498.89,5441.78,4408.9,daily,,False,1032.88,1032.88,-456.51,-456.51,,,,
2017-02-13,306.74,-171.7,,historic_data_fii_dii,combined,1862.36,2034.06,3863.41,3556.67,daily,,False,306.74,306.74,-171.7,-171.7,,,,
2017-02-14,-6.45,-3.2,,historic_data_fii_dii,combined,1763.12,1766.32,4382.69,4389.14,daily,,False,-6.45,-6.45,-3.2,-3.2,,,,
2017-02-15,225.84,248.98,,historic_data_fii_dii,combined,2360.89,2111.91,5547.95,5322.11,daily,,False,225.84,225.84,248.98,248.98,,,,
2017-02-16,-215.69,846.11,,historic_data_fii_dii,combined,2876.6,2030.49,5043.1,5258.79,daily,,False,-215.69,-215.69,846.11,846.11,,,,
2017-02-17,8043.14,-5631.99,,historic_data_fii_dii,combined,3419.07,9051.06,13253.0,5209.86,daily,,False,8043.14,8043.14,-5631.99,-5631.99,,,,
2017-02-20,-433.38,827.9,,historic_data_fii_dii,combined,2689.5,1861.6,3008.51,3441.89,daily,,False,-433.38,-433.38,827.9,827.9,,,,
2017-02-21,-1435.76,1535.44,,historic_data_fii_dii,combined,2984.2,1448.76,4031.4,5467.16,daily,,False,-1435.76,-1435.76,1535.44,1535.44,,,,
2017-02-22,-259.21,917.97,,historic_data_fii_dii,combined,3705.51,2787.54,5860.9,6120.11,daily,,False,-259.21,-259.21,917.97,917.97,,,,
2017-02-23,-259.21,846.11,,historic_data_fii_dii,combined,4954.39,5399.43,9571.26,9178.93,daily,,True,392.33,-259.21,-445.04,846.11,,,,
2017-02-27,-145.55,263.79,,historic_data_fii_dii,combined,3684.94,3421.15,5176.44,5321.99,daily,,False,-145.55,-145.55,263.79,263.79,,,,
2017-02-28,1146.23,268.34,,historic_data_fii_dii,combined,3843.93,3575.59,9291.34,8145.11,daily,,False,1146.23,1146.23,268.34,268.34,,,,
2017-03-01,-500.49,562.27,,historic_data_fii_dii,combined,2124.08,1561.81,1909.03,2409.52,daily,,False,-500.49,-500.49,562.27,562.27,,,,
2017-03-02,353.84,-42.53,,historic_data_fii_dii,combined,2354.95,2397.48,5123.63,4769.79,daily,,False,353.84,353.84,-42.53,-42.53,,,,
2017-03-03,1529.48,-737.0,,historic_data_fii_dii,combined,2282.05,3019.05,5269.58,3740.1,daily,,False,1529.48,1529.48,-737.0,-737.0,,,,
2017-03-04,534.45,33.29,,historic_data_fii_dii,combined,3161.51,3128.22,3570.72,3036.27,daily,,False,534.45,534.45,33.29,33.29,,,,
2017-03-05,-517.74,112.36,,historic_data_fii_dii,combined,2603.01,2490.65,3968.93,4486.67,daily,,False,-517.74,-517.74,112.36,112.36,,,,
2017-03-07,-804.67,954.34,,historic_data_fii_dii,combined,3169.01,2214.67,3498.42,4303.09,daily,,False,-804.67,-804.67,954.34,954.34,,,,
2017-03-08,24.07,-389.34,,historic_data_fii_dii,combined,3068.64,3457.98,5533.65,5509.58,daily,,False,24.07,24.07,-389.34,-389.34,,,,
2017-03-10,-693.03,1552.41,,historic_data_fii_dii,combined,3803.19,2250.78,5770.2,6463.23,daily,,False,-693.03,-693.03,1552.41,1552.41,,,,
2017-03-11,-9690.84,33.4,,historic_data_fii_dii,combined,3877.08,3843.68,4660.27,14351.11,daily,,False,-9690.84,-9690.84,33.4,33.4,,,,
2017-03-14,4087.89,-1519.94,,historic_data_fii_dii,combined,3208.02,4727.96,10204.74,6116.85,daily,,False,4087.89,4087.89,-1519.94,-1519.94,,,,
2017-03-15,1141.13,126.75,,historic_data_fii_dii,combined,3197.36,3070.61,5958.4,4817.27,daily,,False,1141.13,1141.13,126.75,126.75,,,,
2017-03-16,1360.1,-88.17,,historic_data_fii_dii,combined,3187.22,3275.39,5577.13,4217.03,daily,,False,1360.1,1360.1,-88.17,-88.17,,,,
2017-03-17,1532.39,-711.5,,historic_data_fii_dii,combined,2930.0,3641.5,11396.65,9864.26,daily,,False,1532.39,1532.39,-711.5,-711.5,,,,
2017-03-20,56.67,-536.21,,historic_data_fii_dii,combined,2173.08,2709.29,4931.64,4874.97,daily,,False,56.67,56.67,-536.21,-536.21,,,,
2017-03-21,1662.72,-798.57,,historic_data_fii_dii,combined,2426.26,3224.83,8539.14,6876.42,daily,,False,1662.72,1662.72,-798.57,-798.57,,,,
2017-03-22,356.64,-779.91,,historic_data_fii_dii,combined,2336.41,3116.32,6557.67,6201.03,daily,,False,356.64,356.64,-779.91,-779.91,,,,
2017-03-23,1094.44,-590.78,,historic_data_fii_dii,combined,2449.71,3040.49,5979.77,4885.33,daily,,False,1094.44,1094.44,-590.78,-590.78,,,,
2017-03-24,543.35,116.5,,historic_data_fii_dii,combined,2903.05,2786.55,5351.9,4808.55,daily,,False,543.35,543.35,116.5,116.5,,,,
2017-03-27,577.88,-594.48,,historic_data_fii_dii,combined,2616.14,3210.62,9200.02,8622.14,daily,,False,577.88,577.88,-594.48,-594.48,,,,
2017-03-28,6415.38,356.23,,historic_data_fii_dii,combined,2972.23,2616.0,11732.22,5316.84,daily,,False,6415.38,6415.38,356.23,356.23,,,,
2017-03-29,460.98,1283.03,,historic_data_fii_dii,combined,3914.8,2631.77,9130.0,8669.02,daily,,False,460.98,460.98,1283.03,1283.03,,,,
2017-03-30,577.88,116.5,,historic_data_fii_dii,combined,6744.76,5042.97,12106.11,12038.14,daily,,True,67.97,577.88,1701.79,116.5,,,,
2017-03-31,-295.92,1499.41,,historic_data_fii_dii,combined,5392.46,3893.05,5359.55,5655.47,daily,,False,-295.92,-295.92,1499.41,1499.41,,,,
2017-04-01,-800.71,427.09,,historic_data_fii_dii,combined,1887.48,1460.39,3428.23,4228.94,daily,,False,-800.71,-800.71,427.09,427.09,,,,
2017-04-05,-601.12,926.1,,historic_data_fii_dii,combined,3929.12,3003.02,5618.82,6219.94,daily,,False,-601.12,-601.12,926.1,926.1,,,,
2017-04-07,-834.36,295.88,,historic_data_fii_dii,combined,2778.21,2482.33,3749.62,4583.98,daily,,False,-834.36,-834.36,295.88,295.88,,,,
2017-04-08,-853.8,1017.1,,historic_data_fii_dii,combined,3948.95,2931.85,4266.47,5120.27,daily,,False,-853.8,-853.8,1017.1,1017.1,,,,
2017-04-09,-873.91,-49.1,,historic_data_fii_dii,combined,1883.01,1932.11,2203.26,3077.17,daily,,False,-873.91,-873.91,-49.1,-49.1,,,,
2017-04-10,-632.14,584.88,,historic_data_fii_dii,combined,2814.19,2229.31,3963.75,4595.89,daily,,False,-632.14,-632.14,584.88,584.88,,,,
2017-04-12,-333.59,776.18,,historic_data_fii_dii,combined,3207.04,2430.86,3988.6,4322.19,daily,,False,-333.59,-333.59,776.18,776.18,,,,
2017-04-13,-407.88,65.43,,historic_data_fii_dii,combined,2628.59,2563.16,3175.58,3583.46,daily,,False,-407.88,-407.88,65.43,65.43,,,,
2017-04-17,-250.54,-52.38,,historic_data_fii_dii,combined,2471.37,2523.75,1954.86,2205.4,daily,,False,-250.54,-250.54,-52.38,-52.38,,,,
2017-04-18,-930.67,878.08,,historic_data_fii_dii,combined,3337.42,2459.34,3463.95,4394.62,daily,,False,-930.67,-930.67,878.08,878.08,,,,
2017-04-19,-673.38,525.52,,historic_data_fii_dii,combined,2995.01,2469.49,3778.12,4451.5,daily,,False,-673.38,-673.38,525.52,525.52,,,,
2017-04-20,-168.84,8.82,,historic_data_fii_dii,combined,3340.94,3332.12,3959.27,4128.11,daily,,False,-168.84,-168.84,8.82,8.82,,,,
2017-04-21,-978.34,1132.39,,historic_data_fii_dii,combined,3546.28,2413.89,5234.97,6213.31,daily,,False,-978.34,-978.34,1132.39,1132.39,,,,
2017-04-24,-279.55,984.17,,historic_data_fii_dii,combined,3479.94,2495.77,4001.95,4281.5,daily,,False,-279.55,-279.55,984.17,984.17,,,,
2017-04-25,178.82,998.26,,historic_data_fii_dii,combined,3952.59,2954.33,5634.16,5455.34,daily,,False,178.82,178.82,998.26,998.26,,,,
2017-04-26,-492.52,1011.38,,historic_data_fii_dii,combined,3813.44,2802.06,5358.25,5850.77,daily,,False,-492.52,-492.52,1011.38,1011.38,,,,
2017-04-27,-279.55,998.26,,historic_data_fii_dii,combined,3862.67,3629.36,6340.04,6521.75,daily,,True,-181.71,-279.55,233.31,998.26,,,,
2017-04-28,-1150.43,1684.44,,historic_data_fii_dii,combined,3691.34,2006.9,4556.74,5707.17,daily,,False,-1150.43,-1150.43,1684.44,1684.44,,,,
2017-05-01,-86.88,449.07,,historic_data_fii_dii,combined,2259.39,1810.32,4518.96,4605.84,daily,,False,-86.88,-86.88,449.07,449.07,,,,
2017-05-04,340.13,-194.05,,historic_data_fii_dii,combined,3294.4,3488.45,7797.9,7457.77,daily,,False,340.13,340.13,-194.05,-194.05,,,,
2017-05-05,-363.98,298.11,,historic_data_fii_dii,combined,2967.24,2669.13,4839.14,5203.12,daily,,False,-363.98,-363.98,298.11,298.11,,,,
2017-05-06,476.64,13.62,,historic_data_fii_dii,combined,1794.45,1780.83,4219.86,3743.22,daily,,False,476.64,476.64,13.62,13.62,,,,
2017-05-07,227.57,75.36,,historic_data_fii_dii,combined,2563.41,2488.05,3509.33,3281.76,daily,,False,227.57,227.57,75.36,75.36,,,,
2017-05-09,-379.16,474.36,,historic_data_fii_dii,combined,2497.88,2023.52,2705.72,3084.88,daily,,False,-379.16,-379.16,474.36,474.36,,,,
2017-05-10,-656.5,519.03,,historic_data_fii_dii,combined,2946.0,2426.97,3201.46,3857.96,daily,,False,-656.5,-656.5,519.03,519.03,,,,
2017-05-12,-1470.56,1074.39,,historic_data_fii_dii,combined,3312.51,2238.12,3728.28,5198.84,daily,,False,-1470.56,-1470.56,1074.39,1074.39,,,,
2017-05-15,235.33,-65.77,,historic_data_fii_dii,combined,2187.18,2252.95,4613.57,4378.24,daily,,False,235.33,235.33,-65.77,-65.77,,,,
2017-05-16,858.29,-401.89,,historic_data_fii_dii,combined,2644.79,3046.68,5578.03,4719.74,daily,,False,858.29,858.29,-401.89,-401.89,,,,
2017-05-17,-731.39,614.51,,historic_data_fii_dii,combined,3386.31,2771.8,6286.61,7018.0,daily,,False,-731.39,-731.39,614.51,614.51,,,,
2017-05-18,-360.59,897.96,,historic_data_fii_dii,combined,3714.44,2816.48,5819.84,6180.43,daily,,False,-360.59,-360.59,897.96,897.96,,,,
2017-05-19,-988.7,349.21,,historic_data_fii_dii,combined,3344.67,2995.46,4715.86,5704.56,daily,,False,-988.7,-988.7,349.21,349.21,,,,
2017-05-22,-321.27,1262.64,,historic_data_fii_dii,combined,3653.14,2390.5,4137.51,4458.78,daily,,False,-321.27,-321.27,1262.64,1262.64,,,,
2017-05-23,-400.53,352.54,,historic_data_fii_dii,combined,3415.7,3063.16,5724.65,6125.18,daily,,False,-400.53,-400.53,352.54,352.54,,,,
2017-05-24,81.88,197.31,,historic_data_fii_dii,combined,3164.59,2967.28,5943.44,5861.56,daily,,False,81.88,81.88,197.31,197.31,,,,
2017-05-25,-360.59,352.54,,historic_data_fii_dii,combined,4990.22,5226.66,9071.94,8482.83,daily,,True,589.11,-360.59,-236.44,352.54,,,,
2017-05-26,-274.14,1008.56,,historic_data_fii_dii,combined,3727.23,2718.67,4460.68,4734.82,daily,,False,-274.14,-274.14,1008.56,1008.56,,,,
2017-05-29,-709.97,290.53,,historic_data_fii_dii,combined,3431.84,3141.31,3898.94,4608.91,daily,,False,-709.97,-709.97,290.53,290.53,,,,
2017-05-30,-217.1,366.97,,historic_data_fii_dii,combined,2893.71,2526.74,3345.86,3562.96,daily,,False,-217.1,-217.1,366.97,366.97,,,,
2017-05-31,1048.93,-939.54,,historic_data_fii_dii,combined,3785.15,4724.69,16708.87,15659.94,daily,,False,1048.93,1048.93,-939.54,-939.54,,,,
2017-06-01,-255.21,165.29,,historic_data_fii_dii,combined,2563.28,2397.99,3502.2,3757.41,daily,,False,-255.21,-255.21,165.29,165.29,,,,
2017-06-02,-403.52,449.52,,historic_data_fii_dii,combined,2774.48,2324.96,4079.23,4482.75,daily,,False,-403.52,-403.52,449.52,449.52,,,,
2017-06-03,564.15,-481.96,,historic_data_fii_dii,combined,2032.43,2514.39,4328.99,3764.84,daily,,False,564.15,564.15,-481.96,-481.96,,,,
2017-06-04,142.68,-205.64,,historic_data_fii_dii,combined,3106.15,3311.79,5130.01,4987.33,daily,,False,142.68,142.68,-205.64,-205.64,,,,
2017-06-06,61.16,-360.01,,historic_data_fii_dii,combined,2305.82,2665.83,4247.75,4186.59,daily,,False,61.16,61.16,-360.01,-360.01,,,,
2017-06-07,-15.29,315.95,,historic_data_fii_dii,combined,2887.4,2571.45,4316.86,4332.15,daily,,False,-15.29,-15.29,315.95,315.95,,,,
2017-06-09,-1353.02,51.57,,historic_data_fii_dii,combined,2502.0,2450.43,3017.58,4370.6,daily,,False,-1353.02,-1353.02,51.57,51.57,,,,
2017-06-10,-1040.4,1239.74,,historic_data_fii_dii,combined,3978.12,2738.38,3601.52,4641.92,daily,,False,-1040.4,-1040.4,1239.74,1239.74,,,,
2017-06-11,576.27,-263.84,,historic_data_fii_dii,combined,3987.48,4251.32,5164.32,4588.05,daily,,False,576.27,576.27,-263.84,-263.84,,,,
2017-06-12,-1217.92,995.11,,historic_data_fii_dii,combined,3416.35,2421.24,4819.29,6037.21,daily,,False,-1217.92,-1217.92,995.11,995.11,,,,
2017-06-13,-312.4,304.58,,historic_data_fii_dii,combined,2480.57,2175.99,3941.55,4253.95,daily,,False,-312.4,-312.4,304.58,304.58,,,,
2017-06-14,-161.13,71.65,,historic_data_fii_dii,combined,2760.9,2689.25,6715.41,6876.54,daily,,False,-161.13,-161.13,71.65,71.65,,,,
2017-06-15,-645.35,854.85,,historic_data_fii_dii,combined,3015.31,2160.46,4998.79,5644.14,daily,,False,-645.35,-645.35,854.85,854.85,,,,
2017-06-16,-764.48,890.91,,historic_data_fii_dii,combined,3555.73,2664.82,7936.21,8700.69,daily,,False,-764.48,-764.48,890.91,890.91,,,,
2017-06-19,-250.39,529.9,,historic_data_fii_dii,combined,2539.58,2009.68,3843.21,4093.6,daily,,False,-250.39,-250.39,529.9,529.9,,,,
2017-06-20,-312.84,477.13,,historic_data_fii_dii,combined,2580.21,2103.08,4296.89,4609.73,daily,,False,-312.84,-312.84,477.13,477.13,,,,
2017-06-21,-152.82,-41.39,,historic_data_fii_dii,combined,6553.95,6595.34,4834.65,4987.47,daily,,False,-152.82,-152.82,-41.39,-41.39,,,,
2017-06-22,192.68,455.21,,historic_data_fii_dii,combined,3449.68,2994.47,6372.36,6179.68,daily,,False,192.68,192.68,455.21,455.21,,,,
2017-06-23,269.95,-45.78,,historic_data_fii_dii,combined,2537.14,2582.92,4875.82,4605.87,daily,,False,269.95,269.95,-45.78,-45.78,,,,
2017-06-28,-469.09,168.97,,historic_data_fii_dii,combined,2849.83,2680.86,5176.44,5645.53,daily,,False,-469.09,-469.09,168.97,168.97,,,,
